Time,State1,State2,State3
104,2.865732,2.846253,2.959994
105,2.896468,2.861712,2.937046
106,2.919126,2.859286,2.927627
107,2.885323,2.886469,2.940576
108,2.891556,2.863684,2.934192
109,2.895121,2.855458,2.945495
110,2.923615,2.894244,2.994388
111,2.964888,2.900034,2.975688
112,2.940118,2.921764,2.982228
113,2.940118,2.921764,2.982228
114,2.940078,2.899624,2.981842
115,2.953459,2.926923,2.97412
116,2.938358,2.934682,2.972275
117,2.926994,2.923302,2.972354
118,2.931252,2.917656,2.973397
119,2.931252,2.917656,2.973397
120,2.938556,2.891203,2.969836
121,2.939023,2.880055,2.937809
122,2.939023,2.880055,2.937809
123,2.927384,2.850123,2.921361
124,2.927384,2.850123,2.921361
125,2.929422,2.857063,2.922576
126,2.923259,2.86532,2.934664
127,2.928262,2.873608,2.943172
128,2.933836,2.867382,2.946374
129,2.955066,2.864453,2.961945
130,2.946868,2.864035,2.968743
131,2.925066,2.870412,2.983652
132,2.913608,2.893086,2.993952
133,2.913608,2.893086,2.993952
134,2.913608,2.893086,2.993952
135,2.897403,2.915253,2.995356
136,2.915399,2.90627,2.993432
137,2.91737,2.88935,2.996249
138,2.911443,2.9103,2.994502
139,2.93716,2.912866,3.007804
140,2.950901,2.922447,3.008202
141,2.954831,2.912979,3.015144
142,2.975263,2.900124,3.028079
143,2.959934,2.891861,3.00958
144,2.952156,2.897553,3.009618
145,2.979597,2.907919,3.001879
146,2.994345,2.899548,2.999753
147,2.980264,2.892713,2.982656
148,2.991376,2.867471,2.950545
149,2.996701,2.861759,2.954144
150,3.004639,2.861189,2.956645
151,3.019693,2.875648,2.967533
152,3.027327,2.866339,2.972743
153,3.028767,2.86392,2.970935
154,3.043019,2.87806,2.982322
155,3.048823,2.88614,2.981724
156,3.060108,2.880799,2.989528
157,3.050063,2.894542,3.015575
158,3.059065,2.907583,3.037034
159,3.039775,2.906505,3.033004
160,3.034444,2.906773,3.033198
161,3.03231,2.921351,3.04994
162,3.042323,2.933404,3.052669
163,3.03,2.931309,3.066769
164,3.019485,2.940913,3.074621
165,2.995489,2.938888,3.047125
166,3.010708,2.961321,3.061939
167,3.011759,2.951308,3.057232
168,3.023623,2.951748,3.070811
169,3.041238,2.935633,3.063058
170,3.035139,2.930288,3.06532
171,3.017476,2.93852,3.08348
172,3.047281,2.967138,3.100152
173,3.050551,2.989855,3.120915
174,3.056569,3.00782,3.142467
175,3.085121,3.010539,3.133305
176,3.100186,2.999641,3.149609
177,3.100162,2.997612,3.135513
178,3.102767,3.010529,3.129573
179,3.10509,2.993785,3.122496
180,3.114749,2.963323,3.133898
181,3.128627,2.979672,3.171977
182,3.148535,2.964497,3.169488
183,3.13057,2.969775,3.186719
184,3.130621,2.983775,3.209315
185,3.146163,2.989131,3.203918
186,3.145209,2.98851,3.196403
187,3.139617,2.979719,3.20219
188,3.127285,2.974967,3.194797
189,3.110431,2.987972,3.209734
190,3.083929,2.996387,3.20487
191,3.070425,3.030279,3.233903
192,3.05799,3.033196,3.241108
193,3.043194,3.031111,3.255189
194,3.041381,3.032928,3.259025
195,3.059545,3.014096,3.249336
196,3.052171,3.0097,3.240067
197,3.031019,3.017401,3.247088
198,3.037618,3.011986,3.256372
199,3.077152,3.016552,3.260466
200,3.052325,3.025124,3.269676
201,3.050061,3.037928,3.262874
202,3.030327,3.053415,3.271703
203,3.020434,3.038011,3.272849
204,3.001462,3.053773,3.298936
205,2.974307,3.065274,3.287616
206,2.97089,3.074931,3.318274
207,2.977924,3.0711,3.307041
208,2.980102,3.120883,3.308759
209,2.992439,3.106356,3.305475
210,2.986217,3.072775,3.274443
211,3.002152,3.085308,3.284303
212,3.014194,3.081877,3.262352
213,3.01032,3.085502,3.271645
214,2.999774,3.094013,3.289296
215,3.009656,3.073615,3.27729
216,3.038281,3.059213,3.294072
217,3.027747,3.058908,3.294042
218,3.020612,3.056559,3.288211
219,3.004861,3.084162,3.279053
220,3.046818,3.106243,3.299286
221,3.061234,3.092872,3.301947
222,3.058567,3.085185,3.282176
223,3.020178,3.113157,3.288062
224,3.010593,3.138111,3.325032
225,3.012434,3.150707,3.335186
226,3.041654,3.144848,3.336078
227,3.040023,3.150938,3.339146
228,3.027236,3.150676,3.338598
229,3.032512,3.122579,3.317367
230,3.049363,3.087879,3.307283
231,3.029596,3.116754,3.330646
232,3.044068,3.11779,3.331137
233,3.068945,3.092407,3.320778
234,3.031446,3.114346,3.301493
235,3.031821,3.106314,3.326054
236,3.037195,3.106264,3.324119
237,3.009541,3.137287,3.329713
238,3.009021,3.132445,3.329515
239,3.018484,3.10454,3.293388
240,3.023586,3.097382,3.296229
241,3.000453,3.095938,3.310808
242,2.970547,3.124428,3.352424
243,2.99288,3.106754,3.353169
244,2.985759,3.099889,3.336948
245,2.999581,3.095778,3.328062
246,3.022951,3.086842,3.338248
247,3.027261,3.110544,3.369459
248,3.044417,3.100526,3.376961
249,3.046739,3.111081,3.387177
250,3.027746,3.107798,3.418512
251,3.018446,3.094076,3.424335
252,3.004481,3.103097,3.465661
253,3.032163,3.089589,3.454142
254,3.015785,3.077229,3.454567
255,3.006216,3.073442,3.448611
256,3.003421,3.070927,3.477851
257,3.004152,3.058672,3.488264
258,3.020375,3.064009,3.486838
259,3.008708,3.064994,3.500485
260,2.995988,3.097463,3.513066
261,3.004386,3.096169,3.492159
262,3.007265,3.060372,3.49183
263,3.02713,3.046553,3.487484
264,3.020398,3.05418,3.529576
265,3.019973,3.062777,3.521122
266,3.014467,3.053872,3.517948
267,3.036225,3.019502,3.505419
268,3.057966,3.02523,3.526641
269,3.068312,3.029958,3.527483
270,3.041671,3.045743,3.530678
271,3.049903,3.041407,3.539866
272,3.05259,3.003313,3.53521
273,3.062531,2.99736,3.53151
274,3.055036,3.000959,3.531747
275,3.039116,3.005847,3.532083
276,3.020923,3.034595,3.561729
277,3.026649,3.029186,3.550473
278,2.990192,3.034119,3.564009
279,3.004763,3.026131,3.569576
280,3.000459,3.03211,3.563685
281,3.006202,3.063257,3.582301
282,2.99125,3.092031,3.582472
283,2.981074,3.11715,3.606301
284,2.981074,3.11715,3.606301
285,2.982128,3.096956,3.586189
286,2.990512,3.085317,3.578708
287,3.005052,3.070447,3.578818
288,2.995507,3.055709,3.576864
289,2.995507,3.055709,3.576864
290,2.993278,3.045401,3.569658
291,3.021971,3.027322,3.550811
292,3.067209,2.995072,3.568677
293,3.069136,3.002917,3.555514
294,3.027819,3.04891,3.584828
295,3.051818,3.033014,3.583546
296,3.040122,3.034254,3.594694
297,3.067119,3.018551,3.587105
298,3.043179,3.01142,3.60526
299,3.038901,3.001679,3.605421
300,3.043336,3.003592,3.559085
301,3.060483,2.986409,3.560355
302,3.085741,2.974539,3.536589
303,3.108664,2.955591,3.532238
304,3.13882,2.973816,3.555805
305,3.13882,2.973816,3.555805
306,3.105214,2.965191,3.533351
307,3.105739,2.982913,3.52868
308,3.072629,2.987928,3.5222
309,3.08078,2.991582,3.529739
310,3.093492,2.987953,3.537558
311,3.070752,2.984638,3.535724
312,3.072252,2.991242,3.551731
313,3.069335,3.004599,3.553241
314,3.067462,3.003271,3.561085
315,3.037507,2.996806,3.569215
316,3.007248,2.985858,3.574639
317,2.982087,2.991802,3.570641
318,2.951952,2.967469,3.545326
319,2.959958,2.960332,3.549772
320,2.922021,2.939259,3.544454
321,2.919356,2.993605,3.600041
322,2.930154,3.019252,3.62902
323,2.955581,3.045711,3.626989
324,2.914348,3.06096,3.710104
325,2.946133,3.077559,3.710207
326,2.940809,3.070831,3.706231
327,2.940809,3.070831,3.706231
328,2.924027,3.105912,3.721228
329,2.929862,3.095371,3.709916
330,2.915308,3.102795,3.73515
331,2.96135,3.088062,3.716791
332,2.93828,3.090934,3.702426
333,2.907748,3.117539,3.70566
334,2.932891,3.144807,3.726024
335,2.91053,3.116627,3.731792
336,2.916765,3.131215,3.710421
337,2.941262,3.130171,3.680937
338,2.918627,3.149002,3.703851
339,2.924456,3.162078,3.688022
340,2.953082,3.145954,3.666902
341,2.915884,3.146178,3.68379
342,2.913587,3.160521,3.739229
343,2.934883,3.179255,3.768759
344,2.949492,3.158631,3.733123
345,2.939739,3.13842,3.728999
346,2.991298,3.106401,3.702712
347,2.993049,3.086486,3.683236
348,2.978346,3.086588,3.685326
349,2.978776,3.089709,3.697705
350,2.984856,3.051857,3.696383
351,2.985205,3.067226,3.708118
352,2.986593,3.060463,3.697057
353,3.001638,3.043865,3.726694
354,2.998896,3.049215,3.74946
355,2.999284,3.04645,3.749218
356,2.981796,3.015604,3.739586
357,2.989057,3.021553,3.757747
358,3.005813,3.029261,3.764178
359,3.010017,3.02766,3.745609
360,3.011447,3.034804,3.76107
361,3.048517,3.033395,3.759839
362,3.04455,3.02956,3.788737
363,3.034441,3.051752,3.778977
364,2.999376,3.070313,3.794321
365,2.968919,3.105976,3.818502
366,2.957124,3.111561,3.81999
367,2.921997,3.151903,3.879823
368,2.917264,3.134915,3.861661
369,2.927412,3.120991,3.851323
370,2.897272,3.130096,3.848704
371,2.924704,3.095433,3.857982
372,2.934735,3.079213,3.880491
373,2.957663,3.082619,3.875627
374,2.967166,3.097161,3.8607
375,3.003553,3.100088,3.854589
376,2.95623,3.149433,3.854527
377,2.96527,3.171087,3.829075
378,2.982363,3.151856,3.811172
379,3.000701,3.124775,3.812675
380,2.970004,3.151557,3.83288
381,2.975068,3.159555,3.828147
382,2.975068,3.159555,3.828147
383,2.95579,3.217635,3.873816
384,2.926212,3.236782,3.928271
385,2.922946,3.243825,3.939288
386,2.950169,3.212247,3.910748
387,2.954407,3.197918,3.907775
388,2.959774,3.205329,3.917332
389,2.992928,3.168703,3.904517
390,2.960579,3.167135,3.90242
391,2.952396,3.147216,3.905793
392,2.924304,3.130171,3.925404
393,2.900268,3.099594,3.991293
394,2.874074,3.136092,3.998417
395,2.933913,3.157063,4.034373
396,2.927323,3.150129,4.029829
397,2.94136,3.175639,4.048916
398,2.933269,3.139526,4.057051
399,2.908859,3.103482,4.063361
400,2.936643,3.089921,4.106176
401,2.94478,3.071584,4.126228
402,2.896359,3.034168,4.111887
403,2.906093,3.028577,4.134581
404,2.833103,3.075121,4.160405
405,2.857033,3.107666,4.123434
406,2.852759,3.05075,4.110224
407,2.85987,3.044093,4.101837
408,2.867132,3.037295,4.093271
409,2.867132,3.037295,4.093271
410,2.846825,3.075731,4.124811
411,2.840518,3.078325,4.145461
412,2.850564,3.046972,4.129608
413,2.845656,3.019228,4.142608
414,2.841449,3.031634,4.097029
415,2.847704,3.048813,4.119908
416,2.804374,3.070101,4.13822
417,2.781874,3.090246,4.151163
418,2.793041,3.050578,4.10475
419,2.775459,3.031882,4.099382
420,2.818599,3.072841,4.160495
421,2.832561,3.016847,4.122237
422,2.86541,2.996146,4.092601
423,2.875698,3.008681,4.108575
424,2.856161,3.013113,4.127849
425,2.8829,2.990834,4.147634
426,2.806015,3.078386,4.265541
427,2.82342,3.076311,4.260735
428,2.825019,3.057159,4.211134
429,2.834333,3.049968,4.207927
430,2.873397,3.02462,4.145342
431,2.842199,3.012647,4.145423
432,2.847189,3.046081,4.143589
433,2.845298,3.007774,4.16292
434,2.824542,3.027831,4.180355
435,2.825159,3.022253,4.1604
436,2.842792,3.005403,4.135366
437,2.750055,3.009398,4.187325
438,2.748041,3.021038,4.193551
439,2.731472,3.02213,4.218032
440,2.767738,3.019854,4.190171
441,2.77856,3.011931,4.176993
442,2.78897,3.017416,4.154293
443,2.822101,2.967981,4.136056
444,2.765207,3.015842,4.204346
445,2.761111,2.999463,4.20275
446,2.816138,2.970136,4.15139
447,2.835241,2.947308,4.119018
448,2.835714,2.929598,4.112134
449,2.880839,2.911529,4.134905
450,2.849673,2.893123,4.155157
451,2.78788,2.95426,4.202392
452,2.81731,2.932516,4.158578
453,2.770556,2.908648,4.187898
454,2.774529,2.884572,4.165313
455,2.799241,2.87103,4.141469
456,2.795114,2.859559,4.132447
457,2.800798,2.848908,4.130279
458,2.808374,2.84254,4.111402
459,2.790383,2.81559,4.108404
460,2.795271,2.81416,4.113917
461,2.826806,2.790764,4.075211
462,2.867312,2.696089,4.05152
463,2.864303,2.733976,4.008313
464,2.890344,2.713679,3.989115
465,2.91953,2.698755,3.980688
466,2.932629,2.706304,3.96903
467,2.923485,2.694691,3.963439
468,2.926563,2.709692,3.992637
469,2.926563,2.709692,3.992637
470,2.906497,2.705366,3.991841
471,2.91142,2.70614,3.986497
472,2.897664,2.709092,3.993384
473,2.904748,2.698218,3.991668
474,2.868468,2.719723,4.029827
475,2.823969,2.764214,4.076243
476,2.85556,2.774897,4.031533
477,2.839321,2.78816,4.061336
478,2.836548,2.806631,4.092985
479,2.852244,2.792307,4.072488
480,2.802199,2.809165,4.087995
481,2.813303,2.81979,4.078498
482,2.832571,2.84848,4.078443
483,2.852062,2.876508,4.0608
484,2.847852,2.903373,4.070908
485,2.847852,2.903373,4.070908
486,2.838985,2.875662,4.047032
487,2.825285,2.900258,4.073415
488,2.857623,2.921121,4.060153
489,2.833668,2.930672,4.097903
490,2.752226,2.928717,4.140087
491,2.777582,2.913765,4.120856
492,2.75247,2.900569,4.098251
493,2.762333,2.855067,4.062147
494,2.719771,2.860255,4.11528
495,2.720283,2.836779,4.078887
496,2.719658,2.872068,4.115341
497,2.70933,2.921591,4.092593
498,2.719452,2.929857,4.1063
499,2.77684,2.88103,4.042807
500,2.774083,2.83263,4.023457
501,2.788332,2.819721,4.006617
502,2.795597,2.837553,3.996134
503,2.80986,2.855479,3.967861
504,2.790011,2.842043,3.97522
505,2.781337,2.836093,3.965653
506,2.762476,2.818449,3.974755
507,2.740187,2.827231,3.964156
508,2.750816,2.782751,3.956335
509,2.719715,2.784104,3.960042
510,2.70526,2.849783,4.018064
511,2.72714,2.886919,4.09319
512,2.72278,2.872435,4.090858
513,2.717298,2.898239,4.10594
514,2.744933,2.872544,4.053784
515,2.754258,2.873559,4.063014
516,2.731771,2.894409,4.050293
517,2.725153,2.899336,4.053033
518,2.682431,2.904408,4.058667
519,2.679526,2.958072,4.075324
520,2.671512,2.979509,4.080198
521,2.679411,2.988693,4.067555
522,2.693139,2.975021,4.07349
523,2.716934,2.96248,4.064522
524,2.723374,2.950011,4.010104
525,2.714448,2.966161,4.049933
526,2.723287,2.97635,4.035268
527,2.667755,3.012984,4.099173
528,2.697536,2.982259,4.06668
529,2.723634,2.943938,4.050729
530,2.763498,2.954395,4.042439
531,2.777061,2.942596,4.021919
532,2.830454,2.924634,3.978643
533,2.835266,2.9115,3.97369
534,2.899864,2.890667,3.892621
535,2.885607,2.88949,3.887695
536,2.874555,2.860817,3.868827
537,2.916536,2.861562,3.804118
538,2.916821,2.875108,3.811205
539,2.896221,2.880906,3.855397
540,2.866249,2.875306,3.866584
541,2.835505,2.931606,3.885966
542,2.809279,2.928835,3.850315
543,2.848777,2.929041,3.847311
544,2.807006,2.96254,3.919459
545,2.818471,2.968305,3.924373
546,2.79232,2.965511,3.915426
547,2.803504,2.937448,3.891917
548,2.762645,2.997421,3.953996
549,2.755696,2.959502,3.963777
550,2.729485,2.970111,3.9928
551,2.717235,2.92577,3.978364
552,2.730946,2.923461,3.965736
553,2.777352,2.956066,3.89901
554,2.773515,2.980074,3.925666
555,2.787029,2.990619,3.937709
556,2.702741,2.964621,3.965363
557,2.708049,2.959757,3.970461
558,2.702535,2.93803,3.985951
559,2.687005,2.907837,3.951859
560,2.699456,2.896943,3.956366
561,2.692647,2.903227,3.974043
562,2.678124,2.916905,4.010987
563,2.671633,2.931476,4.009524
564,2.666214,2.948087,4.017653
565,2.691422,2.932593,4.012158
566,2.733635,2.944498,4.025764
567,2.775239,2.932517,3.981222
568,2.754253,2.966108,3.985
569,2.715506,2.970913,4.061256
570,2.715506,2.970913,4.061256
571,2.694558,2.970114,4.088406
572,2.689714,2.988885,4.092482
573,2.705317,2.995323,4.104683
574,2.685339,2.974266,4.121957
575,2.665503,2.928193,4.10544
576,2.665763,2.946378,4.110469
577,2.700264,2.935048,4.131958
578,2.68954,2.924044,4.171567
579,2.719213,2.960661,4.168683
580,2.709938,2.973273,4.173317
581,2.697061,2.969711,4.153575
582,2.676987,2.981668,4.195011
583,2.695405,3.032305,4.17069
584,2.658678,3.046952,4.230037
585,2.643953,3.03389,4.213091
586,2.622346,3.064284,4.231324
587,2.6272,3.036435,4.192216
588,2.582384,3.04543,4.230513
589,2.559956,3.033617,4.201138
590,2.577162,3.04933,4.197817
591,2.586691,3.040225,4.151176
592,2.57141,3.009161,4.146362
593,2.556746,3.037014,4.117832
594,2.595205,3.062236,4.048856
595,2.51723,3.123163,4.134542
596,2.505602,3.14914,4.121244
597,2.494124,3.140726,4.171314
598,2.511523,3.121226,4.200861
599,2.517833,3.134578,4.169234
600,2.573675,3.138802,4.152283
601,2.557112,3.104887,4.174021
602,2.582205,3.066157,4.188168
603,2.571519,3.064398,4.201969
604,2.567428,3.055889,4.225614
605,2.567428,3.055889,4.225614
606,2.553739,3.090852,4.208657
607,2.590251,3.122443,4.170961
608,2.579053,3.155173,4.17727
609,2.630337,3.151107,4.11346
610,2.607699,3.126368,4.093868
611,2.61945,3.135837,4.066013
612,2.615793,3.186162,4.116606
613,2.623599,3.171031,4.154173
614,2.59407,3.216703,4.097826
615,2.558023,3.221493,4.154993
616,2.533026,3.226701,4.16664
617,2.503297,3.194255,4.173393
618,2.476043,3.174921,4.136225
619,2.478294,3.142195,4.119911
620,2.44327,3.15023,4.112248
621,2.435126,3.144124,4.108148
622,2.435126,3.144124,4.108148
623,2.48112,3.144254,4.058942
624,2.433298,3.153986,4.065083
625,2.421643,3.149792,4.053823
626,2.440769,3.141867,4.061296
627,2.440799,3.145302,4.030481
628,2.42479,3.176409,4.046293
629,2.424432,3.165496,4.05495
630,2.442856,3.169211,4.05211
631,2.436023,3.170734,4.051261
632,2.399064,3.151157,4.047125
633,2.391976,3.151794,4.090233
634,2.361445,3.178214,4.101632
635,2.328354,3.174752,4.141973
636,2.327001,3.230996,4.193159
637,2.321495,3.244106,4.228525
638,2.30851,3.240846,4.224233
639,2.248528,3.231508,4.29715
640,2.216746,3.295425,4.315127
641,2.224595,3.289531,4.302363
642,2.168067,3.327581,4.380053
643,2.145768,3.279963,4.40275
644,2.185985,3.28964,4.390069
645,2.223595,3.260918,4.381884
646,2.221735,3.31897,4.367565
647,2.200202,3.298926,4.386876
648,2.179443,3.288413,4.391771
649,2.179443,3.288413,4.391771
650,2.159517,3.297797,4.423853
651,2.178081,3.282796,4.385973
652,2.110127,3.285036,4.388379
653,2.08596,3.33754,4.361082
654,2.104013,3.332138,4.327954
655,2.127784,3.325197,4.308023
656,2.130388,3.315146,4.296539
657,2.140713,3.329135,4.315002
658,2.143727,3.298773,4.268716
659,2.115927,3.328925,4.242158
660,2.115927,3.328925,4.242158
661,2.137916,3.314897,4.263771
662,2.140916,3.306932,4.249603
663,2.13291,3.297309,4.24625
664,2.135934,3.291264,4.235722
665,2.146438,3.295935,4.239869
666,2.130573,3.294023,4.258602
667,2.108398,3.294668,4.205769
668,2.134437,3.267456,4.176585
669,2.167422,3.178743,4.125327
670,2.148827,3.204079,4.152788
671,2.144709,3.208355,4.193751
672,2.13259,3.157269,4.122704
673,2.147138,3.151163,4.14299
674,2.147138,3.151163,4.14299
675,2.1782,3.144502,4.123956
676,2.163423,3.123778,4.177884
677,2.207234,3.08788,4.180809
678,2.105065,3.13311,4.290439
679,2.103838,3.109062,4.346128
680,2.118337,3.137963,4.367886
681,2.138541,3.11083,4.32612
682,2.122424,3.089261,4.306334
683,2.081342,3.104646,4.2821
684,2.088053,3.09464,4.267996
685,2.104836,3.115698,4.301887
686,2.104836,3.115698,4.301887
687,2.118117,3.117865,4.309108
688,2.094828,3.129606,4.334309
689,2.094828,3.129606,4.334309
690,2.088266,3.13309,4.326496
691,2.143399,3.14455,4.309493
692,2.126837,3.201121,4.289888
693,2.129656,3.187229,4.348556
694,2.151915,3.165448,4.338256
695,2.186872,3.158513,4.276115
696,2.194892,3.177735,4.247778
697,2.17686,3.171568,4.273852
698,2.14718,3.130007,4.281803
699,2.106823,3.223028,4.334968
700,2.082836,3.231536,4.338569
701,2.107874,3.256233,4.449972
702,2.10176,3.191491,4.399171
703,2.108453,3.152308,4.351071
704,2.108453,3.152308,4.351071
705,2.120456,3.146257,4.270702
706,2.126805,3.135907,4.323341
707,2.142266,3.188645,4.343709
708,2.164231,3.148888,4.333
709,2.180743,3.188602,4.289368
710,2.167066,3.215743,4.274837
711,2.174683,3.201327,4.250792
712,2.190955,3.17053,4.199423
713,2.222189,3.170021,4.13928
714,2.222189,3.170021,4.13928
715,2.218704,3.142724,4.115973
716,2.232275,3.158069,4.093318
717,2.212446,3.141202,4.058573
718,2.194741,3.126954,4.072203
719,2.185698,3.143653,4.073548
720,2.201988,3.143633,4.057309
721,2.201759,3.187477,4.060545
722,2.231312,3.172683,3.985095
723,2.190473,3.203416,4.012234
724,2.174892,3.204593,4.011787
725,2.099788,3.267953,4.080497
726,2.102739,3.261255,4.065672
727,2.06977,3.310465,4.083572
728,2.047754,3.336176,4.087502
729,2.052767,3.323593,4.100385
730,2.073709,3.356114,4.090118
731,2.071108,3.313958,3.985021
732,2.071108,3.313958,3.985021
733,2.015554,3.342626,4.000452
734,2.005182,3.35432,3.983494
735,2.005182,3.35432,3.983494
736,2.00442,3.328665,3.933481
737,1.942951,3.332378,3.952552
738,1.925174,3.342502,3.998166
739,1.949718,3.34309,3.951315
740,1.945062,3.363263,3.939673
741,1.945062,3.363263,3.939673
742,1.919465,3.390136,3.958116
743,1.919465,3.390136,3.958116
744,1.983505,3.394926,3.914612
745,1.909481,3.365409,3.915108
746,1.8908,3.425661,3.958361
747,1.901673,3.478137,3.951905
748,1.872359,3.503034,4.03726
749,1.848607,3.499909,4.058363
750,1.805236,3.487637,4.079369
751,1.813059,3.471862,4.041224
752,1.808016,3.534613,4.11435
753,1.779741,3.531678,4.139862
754,1.767409,3.499453,4.039631
755,1.749228,3.466368,3.995494
756,1.770481,3.487484,4.036959
757,1.743469,3.519993,4.088693
758,1.774508,3.51947,4.094282
759,1.781927,3.501616,4.116474
760,1.776438,3.473493,4.098371
761,1.781263,3.470354,4.055124
762,1.781263,3.470354,4.055124
763,1.787066,3.447435,3.999715
764,1.776577,3.460906,4.059603
765,1.784636,3.479704,4.090677
766,1.769163,3.467284,4.088311
767,1.797391,3.465408,4.034329
768,1.797391,3.465408,4.034329
769,1.732244,3.45413,4.090877
770,1.737917,3.430724,4.032892
771,1.717981,3.400129,3.979078
772,1.725995,3.419564,4.011864
773,1.712962,3.428923,3.995401
774,1.717745,3.454664,3.985644
775,1.719215,3.443171,3.958306
776,1.745327,3.449027,3.93709
777,1.747409,3.437409,3.908674
778,1.738555,3.418316,3.859124
779,1.758383,3.424888,3.850515
780,1.763236,3.400025,3.788454
781,1.702898,3.428999,3.864725
782,1.705369,3.415254,3.832212
783,1.67856,3.400558,3.769336
784,1.686313,3.40218,3.764476
785,1.688191,3.386088,3.727095
786,1.688191,3.386088,3.727095
787,1.690168,3.369148,3.687748
788,1.699428,3.369205,3.677814
789,1.714612,3.378639,3.722361
790,1.716308,3.361092,3.680515
791,1.723649,3.359631,3.749184
792,1.738858,3.36578,3.773545
793,1.717774,3.374599,3.733643
794,1.718944,3.358606,3.691557
795,1.646128,3.24147,3.573006
796,1.67675,3.285527,3.606843
797,1.702667,3.265808,3.641353
798,1.708503,3.237707,3.627674
799,1.708503,3.237707,3.627674
800,1.713975,3.250041,3.654141
801,1.754028,3.196842,3.588844
802,1.758218,3.209175,3.614325
803,1.769459,3.176062,3.554856
804,1.769459,3.176062,3.554856
805,1.746359,3.221977,3.666566
806,1.725722,3.202295,3.630364
807,1.725722,3.202295,3.630364
808,1.718897,3.164175,3.643403
809,1.723627,3.123537,3.587484
810,1.724776,3.139114,3.620127
811,1.698948,3.140727,3.68105
812,1.698308,3.118542,3.632352
813,1.754319,3.057797,3.625274
814,1.760688,3.101884,3.689825
815,1.760688,3.101884,3.689825
816,1.760688,3.101884,3.689825
817,1.733617,3.090155,3.676133
818,1.728378,3.091672,3.717668
819,1.711018,3.090837,3.709745
820,1.70307,3.111563,3.721247
821,1.70307,3.111563,3.721247
