Time,State1,State2,State3
75,3.022991,2.84806,2.855819
76,3.02428,2.832831,2.847421
77,3.039105,2.861681,2.870173
78,3.048192,2.815879,2.854016
79,3.069566,2.8284,2.866618
80,3.06226,2.842965,2.876779
81,3.06226,2.842965,2.876779
82,3.061181,2.829882,2.860867
83,3.078424,2.802032,2.873108
84,3.085217,2.798242,2.871565
85,3.09229,2.79543,2.862585
86,3.09229,2.79543,2.862585
87,3.07113,2.809624,2.839859
88,3.07295,2.818296,2.83681
89,3.078529,2.807897,2.835152
90,3.058429,2.824395,2.819267
91,3.05441,2.832303,2.818753
92,3.034101,2.857336,2.801083
93,3.034101,2.857336,2.801083
94,3.046414,2.870103,2.80564
95,3.046414,2.870103,2.80564
96,3.079536,2.898304,2.850756
97,3.068114,2.895886,2.832725
98,3.068114,2.895886,2.832725
99,3.068114,2.895886,2.832725
100,3.091742,2.8864,2.843217
101,3.07096,2.955912,2.817535
102,3.07096,2.955912,2.817535
103,3.052839,2.979614,2.818037
104,3.047692,2.99155,2.824444
105,3.047692,2.99155,2.824444
106,3.047692,2.99155,2.824444
107,3.025531,2.980642,2.822027
108,3.028471,2.991526,2.842078
109,3.016869,3.022524,2.817206
110,3.010247,3.000573,2.830747
111,3.010247,3.000573,2.830747
112,3.0043,3.004782,2.840465
113,3.021212,2.985227,2.852427
114,2.998043,2.97771,2.857639
115,2.993822,2.951861,2.857766
116,2.998349,2.95918,2.855426
117,2.990558,2.939062,2.843358
118,3.004558,2.907561,2.843306
119,2.982459,2.921911,2.821967
120,2.982459,2.921911,2.821967
121,2.957572,2.909218,2.796324
122,2.921545,2.936522,2.758373
123,2.938018,2.94622,2.765659
124,2.958012,2.946092,2.775346
125,2.959764,2.955999,2.789723
126,2.999829,2.914137,2.826098
127,2.999995,2.940196,2.834389
128,3.016634,2.931634,2.835088
129,3.016634,2.931634,2.835088
130,3.029023,2.912007,2.831677
131,3.035411,2.92593,2.837638
132,3.031296,2.927818,2.846206
133,2.99563,2.954748,2.819899
134,2.99563,2.954748,2.819899
135,2.997656,2.980389,2.827225
136,3.002119,2.966329,2.835745
137,2.981144,2.960042,2.815828
138,2.985272,2.956391,2.817861
139,2.986835,2.958457,2.811515
140,2.970909,2.96889,2.783076
141,2.989155,2.948321,2.804224
142,2.993621,2.975735,2.821699
143,2.98335,2.965971,2.809162
144,2.983727,2.97971,2.820732
145,2.993927,2.993826,2.817806
146,3.024395,2.999973,2.837854
147,3.062995,2.978544,2.858478
148,3.071537,2.987021,2.855997
149,3.071008,2.969064,2.856748
150,3.05929,2.980798,2.832896
151,3.073271,2.953676,2.838879
152,3.098189,2.939724,2.870056
153,3.098189,2.939724,2.870056
154,3.083565,2.947752,2.87766
155,3.061403,2.908729,2.843743
156,3.058967,2.901478,2.819808
157,3.058722,2.901121,2.820229
158,3.071271,2.886853,2.821709
159,3.071271,2.886853,2.821709
160,3.061132,2.879116,2.820566
161,3.087545,2.899809,2.836872
162,3.084892,2.913369,2.84074
163,3.08411,2.923432,2.838775
164,3.104964,2.915477,2.85695
165,3.105096,2.911114,2.849646
166,3.089317,2.905774,2.852348
167,3.10064,2.914152,2.861169
168,3.119095,2.915187,2.881703
169,3.117729,2.913899,2.875264
170,3.106571,2.902601,2.861438
171,3.106571,2.902601,2.861438
172,3.089221,2.887085,2.865082
173,3.095552,2.880697,2.85586
174,3.085958,2.877692,2.837023
175,3.097298,2.883528,2.856743
176,3.107204,2.881579,2.842527
177,3.080257,2.867101,2.809232
178,3.074905,2.881777,2.816151
179,3.064471,2.876126,2.811039
180,3.075157,2.888805,2.81764
181,3.096884,2.902009,2.831637
182,3.080257,2.909929,2.832219
183,3.050291,2.916227,2.827341
184,3.062346,2.88316,2.85562
185,3.061425,2.897419,2.858179
186,3.037456,2.929037,2.848061
187,3.036576,2.922178,2.841893
188,3.017468,2.905354,2.826717
189,3.033185,2.906264,2.849595
190,3.014349,2.916778,2.861243
191,2.992646,2.907039,2.840209
192,2.969762,2.917706,2.87022
193,2.970669,2.923675,2.870711
194,2.970529,2.920812,2.864514
195,2.976134,2.931589,2.861591
196,2.987681,2.943497,2.863797
197,2.987681,2.943497,2.863797
198,3.003848,2.937935,2.873301
199,3.003848,2.937935,2.873301
200,2.998596,2.949609,2.877789
201,2.990898,2.957167,2.851236
202,2.975648,2.94873,2.844038
203,2.981822,2.928645,2.839298
204,2.984674,2.931566,2.841393
205,2.996961,2.926053,2.827092
206,3.004856,2.922334,2.822141
207,3.023823,2.939157,2.801475
208,3.015588,2.922806,2.782833
209,3.015636,2.929724,2.781919
210,3.010481,2.927811,2.781273
211,2.99999,2.924986,2.78686
212,3.006212,2.938783,2.792106
213,3.009583,2.927268,2.80366
214,3.010092,2.927288,2.81134
215,3.023962,2.954383,2.875219
216,3.021462,2.955972,2.875524
217,3.031436,2.952851,2.869365
218,3.026229,2.955001,2.877746
219,3.021789,2.963465,2.879319
220,3.032237,2.954307,2.860362
221,3.034777,2.949698,2.852231
222,3.024887,2.949179,2.834446
223,3.024588,2.953047,2.816897
224,3.031399,2.946536,2.826978
225,3.030554,2.947181,2.831589
226,3.043728,2.915473,2.834746
227,3.047803,2.90732,2.834124
228,3.047803,2.90732,2.834124
229,3.055872,2.878057,2.81322
230,3.079248,2.872601,2.837037
231,3.101854,2.899126,2.871727
232,3.105218,2.905964,2.878819
233,3.125187,2.897654,2.862389
234,3.125856,2.90137,2.861507
235,3.125316,2.917511,2.867235
236,3.12399,2.897541,2.844069
237,3.121156,2.907493,2.838933
238,3.125141,2.902857,2.838794
239,3.122253,2.943921,2.849679
240,3.123357,2.942761,2.85401
241,3.124564,2.94586,2.854119
242,3.125692,2.939176,2.839241
243,3.102537,2.968096,2.848903
244,3.095222,2.952067,2.840372
245,3.093219,2.953351,2.844718
246,3.085423,2.964327,2.841235
247,3.097753,2.943483,2.84661
248,3.097973,2.931564,2.858767
249,3.089681,2.930303,2.85096
250,3.088301,2.944596,2.85856
251,3.098996,2.952428,2.866994
252,3.090407,3.014053,2.894021
253,3.096874,3.010803,2.895124
254,3.108208,3.014621,2.895188
255,3.087021,2.999954,2.925144
256,3.090364,3.009748,2.928952
257,3.090364,3.009748,2.928952
258,3.093151,3.00879,2.915215
259,3.093151,3.00879,2.915215
260,3.093151,3.00879,2.915215
261,3.097744,2.990596,2.895497
262,3.097744,2.990596,2.895497
263,3.118288,2.995535,2.906892
264,3.113087,3.002395,2.920304
265,3.102638,3.016976,2.9454
266,3.112209,3.021874,2.936661
267,3.123202,3.014688,2.938443
268,3.122959,2.983379,2.90293
269,3.122959,2.983379,2.90293
270,3.132855,2.997384,2.924999
271,3.132855,2.997384,2.924999
272,3.132855,2.997384,2.924999
273,3.141471,3.001351,2.930615
274,3.143267,2.993784,2.923442
275,3.138952,2.998543,2.931496
276,3.131821,2.979865,2.929493
277,3.12443,2.983002,2.948451
278,3.123533,2.996743,2.922731
279,3.097853,3.013465,2.923705
280,3.097853,3.013465,2.923705
281,3.09741,2.982057,2.976652
282,3.086274,2.959935,2.96788
283,3.094695,2.973578,2.98213
284,3.086776,2.981687,2.994489
285,3.098874,2.994168,3.009464
286,3.092747,2.997173,3.00307
287,3.059262,3.010249,2.997442
288,3.035954,3.004768,3.018159
289,3.03873,2.993829,2.996327
290,3.036972,3.014036,3.012434
291,3.04019,3.021136,3.007012
292,3.026923,3.010693,3.007186
293,3.02477,3.038496,3.024815
294,3.025339,3.040479,3.021054
295,3.025339,3.040479,3.021054
296,3.011049,3.014265,3.044066
297,3.01855,3.017163,3.031086
298,3.028921,3.019835,3.022719
299,3.021256,3.007952,3.015279
300,3.026189,3.019282,2.998538
301,3.028859,3.01879,2.994211
302,3.030279,3.014648,2.982354
303,3.023037,3.032908,2.988414
304,3.010032,3.018856,2.979288
305,3.038934,3.021155,2.969767
306,3.041888,3.015687,2.957814
307,3.017519,2.996334,2.974908
308,3.009984,2.987183,2.966291
309,3.008599,3.000638,2.973138
310,3.020176,2.99664,2.979518
311,3.020176,2.99664,2.979518
312,3.021439,2.998216,2.958029
313,3.01587,2.990908,2.967828
314,3.014589,2.996231,2.994878
315,3.016546,2.990169,2.977526
316,3.017052,2.991271,2.978717
317,3.013633,3.002371,3.01087
318,3.013651,3.014975,3.005958
319,3.013651,3.014975,3.005958
320,3.016031,3.025606,3.003919
321,3.022066,3.028081,2.992269
322,2.983253,3.024241,2.953512
323,2.968476,3.024739,2.96118
324,2.969718,3.039695,2.971825
325,2.946456,3.051743,2.972222
326,2.96811,3.066829,3.001551
327,2.96052,3.068555,3.013069
328,2.948248,3.059717,3.075252
329,2.98282,3.049508,3.076436
330,2.96618,3.013381,3.071
331,2.971263,3.029642,3.079683
332,2.965257,3.019382,3.121667
333,2.972857,3.040266,3.149311
334,3.00652,3.044882,3.172882
335,3.004688,3.051214,3.181011
336,2.999135,3.035929,3.168477
337,2.985707,3.054714,3.203274
338,2.957613,3.038974,3.193769
339,2.942655,3.053271,3.142401
340,2.94197,3.060391,3.120395
341,2.94347,3.047795,3.111369
342,2.946027,3.043899,3.104787
343,2.957284,3.054976,3.08465
344,2.963839,3.057558,3.08063
345,2.963839,3.057558,3.08063
346,2.969946,3.097147,3.102799
347,2.973058,3.074934,3.149978
348,2.987937,3.060814,3.157601
349,2.991817,3.052334,3.146146
350,3.002871,3.031079,3.140956
351,3.01618,3.02682,3.110664
352,3.028775,3.02984,3.109134
353,3.041406,3.015137,3.088273
354,3.038347,3.015824,3.083074
355,3.045625,3.03536,3.065988
356,3.045625,3.03536,3.065988
357,3.06107,3.015307,3.066355
358,3.052604,3.032622,3.091411
359,3.060299,3.04246,3.091273
360,3.050383,3.023743,3.096294
361,3.040365,3.047029,3.090374
362,3.040365,3.047029,3.090374
363,3.037529,3.04716,3.10903
364,3.037206,3.047132,3.114155
365,3.040985,3.051517,3.122668
366,3.069298,3.040931,3.118197
367,3.057538,3.018967,3.13729
368,3.08252,3.033788,3.20381
369,3.075664,3.060792,3.220925
370,3.078463,3.058179,3.213329
371,3.092654,3.089774,3.180419
372,3.059057,3.040606,3.195256
373,3.072514,3.081306,3.202016
374,3.059077,3.075725,3.205098
375,3.058692,3.073113,3.204195
376,3.069926,3.077917,3.2166
377,3.059019,3.074127,3.19041
378,3.031191,3.074336,3.175524
379,3.097095,3.047801,3.166878
380,3.099452,3.045871,3.161999
381,3.107622,3.041204,3.164494
382,3.12026,3.043321,3.147802
383,3.118234,3.013841,3.147442
384,3.122916,3.0106,3.151115
385,3.135188,3.01764,3.151995
386,3.09344,2.981115,3.147798
387,3.114392,2.986057,3.139707
388,3.087037,2.9461,3.126893
389,3.096016,2.932395,3.119039
390,3.091925,2.928028,3.119099
391,3.105174,2.909726,3.092567
392,3.109357,2.908409,3.087421
393,3.115027,2.899178,3.077527
394,3.11656,2.901812,3.071808
395,3.106057,2.895307,3.088441
396,3.109073,2.895627,3.079209
397,3.111648,2.898376,3.072205
398,3.116164,2.90717,3.044879
399,3.108927,2.929852,3.041165
400,3.104693,2.942282,3.056034
401,3.092893,2.935019,3.063783
402,3.108293,2.961287,3.036029
403,3.092895,2.94137,3.024686
404,3.076831,2.956393,3.061101
405,3.076831,2.956393,3.061101
406,3.062311,2.924872,3.063739
407,3.094787,2.934466,3.063579
408,3.086302,2.941304,3.05479
409,3.057948,2.975244,3.050082
410,3.057948,2.975244,3.050082
411,3.05056,2.965099,3.076042
412,3.053819,2.972338,3.060014
413,3.060535,2.956765,3.045994
414,3.02183,2.980225,3.082647
415,2.990869,2.961426,3.063937
416,2.98514,2.962629,3.065801
417,2.949187,2.960301,3.061815
418,2.949704,2.956527,3.059707
419,2.958374,2.95821,3.053155
420,2.938263,2.979423,3.041306
421,2.930904,2.962402,3.024018
422,2.939894,2.968171,3.035098
423,2.946986,2.968725,3.032836
424,2.926636,2.970468,3.048542
425,2.937609,2.969041,3.047485
426,2.932059,2.965323,3.046705
427,2.928517,2.942408,3.045494
428,2.952011,2.961461,3.053564
429,2.958306,2.970983,3.038803
430,2.958306,2.970983,3.038803
431,3.010225,2.963547,3.006456
432,2.998107,2.942974,3.004852
433,3.000959,2.938519,3.002073
434,3.012595,2.962692,3.010874
435,2.998185,2.989011,2.998155
436,3.003554,2.971652,3.026638
437,3.006309,2.984943,2.9986
438,3.005836,2.974921,2.986982
439,3.013427,2.968542,2.991795
440,3.015309,2.958572,2.982743
441,3.064876,2.955172,2.99041
442,3.079932,2.948534,2.984078
443,3.084274,2.940367,2.980259
444,3.076108,2.887279,2.959628
445,3.073141,2.882897,2.959034
446,3.045457,2.916069,2.914191
447,3.046847,2.914288,2.914728
448,3.053356,2.902349,2.911391
449,3.058347,2.893611,2.92702
450,3.057564,2.890384,2.922021
451,3.057564,2.890384,2.922021
452,3.061403,2.885545,2.918323
453,3.068383,2.887,2.943443
454,3.047685,2.856509,2.994529
455,3.047685,2.856509,2.994529
456,3.043222,2.808834,3.00056
457,3.043222,2.808834,3.00056
458,3.047491,2.83444,2.981106
459,3.024748,2.833409,2.992349
460,3.051029,2.842629,2.985892
461,3.045292,2.862779,2.983366
462,3.025601,2.83905,2.979992
463,3.025601,2.83905,2.979992
464,3.044141,2.853299,2.999156
465,3.02616,2.85546,3.001492
466,3.009749,2.884819,2.973095
467,3.018317,2.897228,2.993805
468,3.020035,2.890327,2.988033
469,3.021273,2.907459,2.989386
470,3.036452,2.902647,2.986679
471,3.048858,2.920111,2.995314
472,3.021489,2.939075,3.002238
473,3.00322,2.915546,3.010051
474,3.014661,2.913758,3.017093
475,3.019729,2.906689,3.011917
476,3.000012,2.886172,2.96805
477,2.995302,2.879359,2.98632
478,2.981457,2.880935,2.990095
479,2.981457,2.880935,2.990095
480,2.971002,2.871673,3.014759
481,2.977237,2.886774,3.013537
482,2.977237,2.886774,3.013537
483,2.983782,2.901457,3.008455
484,2.983782,2.901457,3.008455
485,2.938586,2.883287,3.003411
486,2.958921,2.864836,3.015926
487,2.972842,2.861795,3.000993
488,2.972842,2.861795,3.000993
489,2.960527,2.845299,2.999704
490,2.965459,2.845968,2.991793
491,2.963577,2.875211,3.002294
492,2.985719,2.893364,3.009764
493,2.978289,2.910702,3.018685
494,2.982738,2.912345,3.009976
495,2.991525,2.937624,2.990326
496,2.991525,2.937624,2.990326
497,2.987673,2.949153,2.993507
498,2.986123,2.941661,3.000039
499,2.985139,2.930645,3.004069
500,2.985139,2.930645,3.004069
501,2.99084,2.930957,2.996927
502,2.986657,2.92948,3.010773
503,2.988662,2.943781,3.020936
504,3.002812,2.950988,3.028517
505,2.992758,2.962517,3.046269
506,2.996051,2.969283,3.067338
507,3.016955,2.949606,3.046955
508,3.001081,2.995451,3.014509
509,2.958776,3.043544,2.945231
510,2.958776,3.043544,2.945231
511,2.948162,3.068018,2.954193
512,2.948162,3.068018,2.954193
513,2.94689,3.046201,2.975829
514,2.951656,3.05109,2.963288
515,2.943675,3.0763,2.973411
516,2.943675,3.0763,2.973411
517,2.927496,3.057132,2.962352
518,2.932933,3.018859,2.956071
519,2.951812,3.060654,2.954385
520,2.935095,3.035188,2.910416
521,2.931013,3.039558,2.911021
522,2.928629,3.056556,2.897752
523,2.928644,3.048792,2.902925
524,2.9382,3.059122,2.917307
525,2.9382,3.059122,2.917307
526,2.9382,3.059122,2.917307
527,2.9382,3.059122,2.917307
528,2.928478,3.069086,2.939751
529,2.929951,3.077676,2.954107
530,2.946522,3.093614,2.960471
531,2.947109,3.076362,2.928074
532,2.919285,3.063415,2.92373
533,2.919285,3.063415,2.92373
534,2.917817,3.054722,2.931383
535,2.917817,3.054722,2.931383
536,2.933245,3.080829,2.92596
537,2.909618,3.120284,2.930025
538,2.930728,3.129274,2.921257
539,2.916645,3.173974,2.933577
540,2.916645,3.173974,2.933577
541,2.943517,3.201045,2.962096
542,2.923742,3.177377,2.957131
543,2.9217,3.197249,2.907373
544,2.9217,3.197249,2.907373
545,2.9217,3.197249,2.907373
546,2.929598,3.235263,2.841057
547,2.919126,3.253438,2.868641
548,2.949028,3.271147,2.830609
549,2.934213,3.239537,2.804059
550,2.922117,3.243136,2.833832
551,2.905918,3.270168,2.82145
552,2.905918,3.270168,2.82145
553,2.885446,3.304891,2.838312
554,2.914299,3.298419,2.844055
555,2.914299,3.298419,2.844055
556,2.934452,3.274185,2.81642
557,2.917821,3.274545,2.837302
558,2.917821,3.274545,2.837302
559,2.917821,3.274545,2.837302
560,2.871426,3.260856,2.843238
561,2.874165,3.251222,2.848863
562,2.86333,3.268,2.849804
563,2.86319,3.258603,2.854104
564,2.863042,3.248723,2.858624
565,2.863042,3.248723,2.858624
566,2.862886,3.238324,2.863382
567,2.87552,3.259551,2.861753
568,2.877511,3.268518,2.843093
569,2.87777,3.257143,2.848101
570,2.855255,3.230188,2.889347
571,2.83983,3.263207,2.900328
572,2.827602,3.247497,2.85777
573,2.827602,3.247497,2.85777
574,2.843309,3.266588,2.896873
575,2.845528,3.264771,2.88673
576,2.869539,3.294519,2.859322
577,2.838103,3.269614,2.818632
578,2.829388,3.248446,2.837772
579,2.827972,3.230766,2.849437
580,2.835449,3.241291,2.81914
581,2.835086,3.230171,2.829998
582,2.851521,3.226708,2.788109
583,2.851521,3.226708,2.788109
584,2.892836,3.268377,2.810652
585,2.891236,3.257526,2.82085
586,2.85439,3.295711,2.733793
587,2.857267,3.306244,2.712826
588,2.84812,3.277085,2.697866
589,2.885301,3.30249,2.660848
590,2.883714,3.291081,2.671356
591,2.882031,3.278981,2.682501
592,2.897992,3.244419,2.676395
593,2.926618,3.228828,2.647366
594,2.964562,3.245502,2.632649
595,2.964459,3.232008,2.622108
596,2.962254,3.203316,2.645937
597,2.962254,3.203316,2.645937
598,2.973941,3.183947,2.658563
599,2.973941,3.183947,2.658563
600,2.973941,3.183947,2.658563
601,3.000272,3.180401,2.675201
602,2.974896,3.168046,2.68223
603,2.958064,3.182016,2.699099
604,2.958064,3.182016,2.699099
605,2.958064,3.182016,2.699099
606,2.958064,3.182016,2.699099
607,2.95044,3.159999,2.71736
608,2.945589,3.171646,2.735416
609,2.932986,3.168736,2.757631
610,2.95222,3.178297,2.787895
611,2.955515,3.210066,2.751512
612,2.945498,3.206321,2.731146
613,2.946254,3.238764,2.745518
614,2.932585,3.202256,2.789346
615,2.915426,3.213818,2.813649
616,2.919146,3.22076,2.796075
617,2.920485,3.211289,2.794905
618,2.92993,3.260724,2.764154
619,2.906327,3.248187,2.791077
620,2.911547,3.228923,2.795496
621,2.914593,3.237586,2.776432
622,2.917803,3.246717,2.756338
623,2.897613,3.245335,2.718794
624,2.876557,3.212527,2.78001
625,2.887686,3.181048,2.776851
626,2.887686,3.181048,2.776851
627,2.860581,3.172852,2.745599
628,2.836363,3.167109,2.767935
629,2.829037,3.141982,2.763654
630,2.829037,3.141982,2.763654
631,2.839916,3.106596,2.778683
632,2.813425,3.13908,2.74862
633,2.786533,3.125598,2.749048
634,2.745061,3.12783,2.696889
635,2.765995,3.107211,2.672781
636,2.753767,3.057835,2.692262
637,2.740204,3.057819,2.70492
638,2.722202,3.060189,2.703167
639,2.722202,3.060189,2.703167
640,2.724468,3.047652,2.715731
641,2.724468,3.047652,2.715731
642,2.711597,3.050781,2.650723
643,2.714432,3.064109,2.61553
644,2.717432,3.051623,2.628283
645,2.717432,3.051623,2.628283
646,2.717443,3.036329,2.697541
647,2.717443,3.036329,2.697541
648,2.722551,3.016727,2.684642
649,2.778548,3.03469,2.650941
650,2.758258,3.083685,2.631945
651,2.767616,3.063015,2.672793
652,2.757387,3.078879,2.674544
653,2.741892,3.059914,2.675808
654,2.736494,3.091405,2.674989
655,2.738911,3.080404,2.688971
656,2.711372,3.097785,2.694687
657,2.716627,3.075812,2.685868
658,2.716627,3.075812,2.685868
659,2.721864,3.054587,2.712598
660,2.724568,3.056547,2.698567
661,2.748243,3.035796,2.694167
662,2.766294,3.040874,2.680266
663,2.766425,3.007143,2.729694
664,2.774336,3.01458,2.692375
665,2.793499,3.048136,2.641724
666,2.803047,3.019248,2.66677
667,2.769668,3.067507,2.708063
668,2.739171,3.089856,2.671427
669,2.756312,3.126139,2.68186
670,2.768128,3.160954,2.64589
671,2.765766,3.174731,2.617239
672,2.788965,3.198933,2.590289
673,2.789526,3.203481,2.58565
674,2.790004,3.194014,2.598531
675,2.792423,3.197874,2.585124
676,2.801147,3.224672,2.573851
677,2.80994,3.23214,2.601963
678,2.769477,3.236628,2.56477
679,2.770289,3.226193,2.577208
680,2.758216,3.208087,2.616714
681,2.761179,3.213568,2.622753
682,2.761618,3.203314,2.635023
683,2.713041,3.164856,2.656013
684,2.713957,3.170101,2.643153
685,2.723944,3.191302,2.604807
686,2.734423,3.178664,2.557536
687,2.735502,3.159673,2.581923
688,2.735502,3.159673,2.581923
689,2.737466,3.165368,2.56864
690,2.741612,3.157771,2.575609
691,2.76722,3.189489,2.543177
692,2.76722,3.189489,2.543177
693,2.769835,3.185023,2.542376
694,2.802501,3.169473,2.48136
695,2.801854,3.160241,2.494422
696,2.778484,3.16298,2.473425
697,2.778484,3.16298,2.473425
698,2.741546,3.148672,2.417455
699,2.744395,3.145007,2.416069
700,2.759764,3.114265,2.431203
701,2.764323,3.082642,2.462967
702,2.787418,3.066282,2.458623
703,2.738038,3.07128,2.50546
704,2.753313,3.093426,2.478113
705,2.771546,3.060545,2.471802
706,2.770981,3.049041,2.487108
707,2.757618,3.056013,2.50459
708,2.736219,3.062963,2.52468
709,2.734772,3.050694,2.542338
710,2.734772,3.050694,2.542338
711,2.74372,3.052273,2.576023
712,2.726233,3.064938,2.56161
713,2.716426,3.069405,2.559064
714,2.702399,3.089158,2.561844
715,2.705168,3.093352,2.549307
716,2.698581,3.127271,2.523919
717,2.687244,3.102895,2.512637
718,2.687244,3.102895,2.512637
719,2.706758,3.114239,2.514551
720,2.708142,3.122184,2.493112
721,2.713686,3.121331,2.482728
722,2.68443,3.107158,2.523129
723,2.667508,3.116947,2.543275
724,2.671458,3.122194,2.528825
725,2.674757,3.136713,2.513088
726,2.677915,3.139528,2.496308
727,2.676542,3.121313,2.522423
728,2.676403,3.139748,2.522578
729,2.677987,3.132518,2.528917
730,2.682894,3.138121,2.511652
731,2.704074,3.161006,2.495846
732,2.704074,3.161006,2.495846
733,2.704074,3.161006,2.495846
734,2.700287,3.146371,2.520246
735,2.678767,3.100922,2.568552
736,2.678767,3.100922,2.568552
737,2.673953,3.083495,2.596749
738,2.708646,3.06109,2.540127
739,2.730108,3.032096,2.584578
740,2.741663,3.08409,2.519925
741,2.751515,3.110139,2.499183
742,2.751515,3.110139,2.499183
743,2.751515,3.110139,2.499183
744,2.746878,3.130128,2.564826
745,2.746878,3.130128,2.564826
746,2.731259,3.114925,2.561639
747,2.731259,3.114925,2.561639
748,2.717687,3.07138,2.53578
749,2.70099,3.069645,2.534276
750,2.695235,3.065085,2.533584
751,2.649257,3.019843,2.554917
752,2.627766,3.046996,2.588111
753,2.622504,3.034251,2.60646
754,2.628176,3.039624,2.59394
755,2.66293,3.05794,2.576265
756,2.663786,3.050009,2.582147
757,2.65947,3.026104,2.610272
758,2.680789,3.02594,2.587669
759,2.680789,3.02594,2.587669
760,2.645177,3.06182,2.517977
761,2.617405,3.063116,2.505608
762,2.638311,3.044739,2.576058
763,2.63143,3.033648,2.598468
764,2.634423,3.043155,2.563646
765,2.640671,3.011216,2.578188
766,2.634833,2.968102,2.563278
767,2.597301,2.953084,2.5899
768,2.604306,2.957594,2.576101
769,2.615742,2.949657,2.588351
770,2.62241,2.95423,2.57458
771,2.616192,2.956276,2.604231
772,2.609188,2.941917,2.627218
773,2.647173,2.927771,2.631391
774,2.636074,2.950339,2.625612
775,2.634329,2.92469,2.657448
776,2.626626,2.936638,2.659815
777,2.626626,2.936638,2.659815
778,2.658204,2.907032,2.639997
779,2.658204,2.907032,2.639997
780,2.663294,2.881707,2.674007
781,2.663294,2.881707,2.674007
782,2.676969,2.864022,2.701226
783,2.647547,2.898197,2.710113
784,2.642578,2.875294,2.742598
785,2.680845,2.896573,2.670653
786,2.688339,2.900763,2.654628
787,2.696332,2.905233,2.637536
788,2.65415,2.894015,2.690705
789,2.661985,2.899951,2.672832
790,2.67347,2.901543,2.643729
791,2.67347,2.901543,2.643729
792,2.681972,2.907738,2.624237
793,2.632997,2.9284,2.598472
794,2.632997,2.9284,2.598472
795,2.59551,2.984567,2.582321
796,2.603725,2.990559,2.562106
797,2.612472,2.996938,2.540587
798,2.621801,3.003742,2.517634
799,2.602287,2.978995,2.48534
800,2.602287,2.978995,2.48534
801,2.613492,2.963291,2.490168
802,2.623671,2.969167,2.469345
803,2.642398,2.95209,2.475377
804,2.648316,2.977713,2.518725
805,2.648316,2.977713,2.518725
806,2.648316,2.977713,2.518725
807,2.641179,3.006514,2.526729
808,2.644442,3.003203,2.514028
809,2.632134,2.98122,2.546542
810,2.61423,2.955932,2.604866
811,2.615029,2.992067,2.530365
812,2.610058,3.033834,2.549682
813,2.636674,3.041673,2.496623
814,2.636674,3.041673,2.496623
815,2.636674,3.041673,2.496623
816,2.646729,3.044635,2.476578
817,2.678189,2.997983,2.502699
818,2.672817,3.007197,2.480246
819,2.657289,3.005483,2.480859
820,2.657934,2.99878,2.488282
821,2.673147,2.980016,2.494199
