Time,State1,State2,State3
79,3.150048,2.541479,3.071507
80,3.15784,2.533474,3.077219
81,3.164416,2.543255,3.088668
82,3.155728,2.545501,3.084026
83,3.109108,2.483413,3.047853
84,3.124865,2.490127,3.05301
85,3.124865,2.490127,3.05301
86,3.137264,2.49712,3.079324
87,3.15448,2.515926,3.066412
88,3.141663,2.496505,3.068029
89,3.148281,2.491323,3.057813
90,3.123427,2.463587,3.049347
91,3.123427,2.463587,3.049347
92,3.125697,2.479866,3.011115
93,3.131274,2.485862,2.999898
94,3.115279,2.464172,2.999301
95,3.106983,2.443106,3.009023
96,3.127964,2.50035,3.019932
97,3.127964,2.50035,3.019932
98,3.127964,2.50035,3.019932
99,3.120285,2.502993,3.030907
100,3.138041,2.520234,3.061909
101,3.14476,2.516585,3.092183
102,3.14476,2.516585,3.092183
103,3.14476,2.516585,3.092183
104,3.14476,2.516585,3.092183
105,3.142596,2.521363,3.087866
106,3.129226,2.514956,3.084276
107,3.134059,2.518819,3.097487
108,3.162555,2.579682,3.118657
109,3.170682,2.570904,3.158197
110,3.195741,2.588352,3.171728
111,3.192571,2.58547,3.168112
112,3.185897,2.591128,3.173443
113,3.17911,2.6034,3.205541
114,3.172249,2.610587,3.225697
115,3.15488,2.578137,3.193887
116,3.15488,2.578137,3.193887
117,3.15884,2.570922,3.188736
118,3.152233,2.558194,3.194208
119,3.139771,2.556923,3.162386
120,3.133685,2.539698,3.17283
121,3.137079,2.54601,3.16832
122,3.137079,2.54601,3.16832
123,3.153146,2.600194,3.185627
124,3.152289,2.585758,3.174866
125,3.152289,2.585758,3.174866
126,3.152289,2.585758,3.174866
127,3.149419,2.594833,3.150774
128,3.146282,2.576366,3.179362
129,3.146282,2.576366,3.179362
130,3.146282,2.576366,3.179362
131,3.132919,2.553449,3.16858
132,3.123377,2.534115,3.178305
133,3.123377,2.534115,3.178305
134,3.134592,2.574515,3.190291
135,3.134592,2.574515,3.190291
136,3.135092,2.530519,3.194331
137,3.125929,2.517802,3.203281
138,3.133365,2.520402,3.212264
139,3.157043,2.55223,3.245143
140,3.143779,2.528064,3.254505
141,3.143779,2.528064,3.254505
142,3.126811,2.496096,3.242499
143,3.12751,2.479331,3.255297
144,3.12751,2.479331,3.255297
145,3.112814,2.479747,3.231514
146,3.112814,2.479747,3.231514
147,3.112988,2.485084,3.234127
148,3.122281,2.494927,3.240577
149,3.123682,2.495698,3.237808
150,3.123682,2.495698,3.237808
151,3.125167,2.503867,3.232236
152,3.125167,2.503867,3.232236
153,3.125884,2.508958,3.234947
154,3.13366,2.524968,3.238992
155,3.130435,2.531338,3.225338
156,3.133369,2.531087,3.247227
157,3.119664,2.531945,3.236106
158,3.106688,2.520047,3.233392
159,3.086361,2.470329,3.220813
160,3.073698,2.458306,3.199955
161,3.073698,2.458306,3.199955
162,3.073698,2.458306,3.199955
163,3.080167,2.473297,3.203089
164,3.094014,2.492186,3.221433
165,3.097166,2.500422,3.215203
166,3.08708,2.502994,3.209235
167,3.098474,2.531857,3.205719
168,3.109714,2.535578,3.220848
169,3.109714,2.535578,3.220848
170,3.119526,2.537407,3.241085
171,3.120367,2.546441,3.245521
172,3.128053,2.536481,3.2625
173,3.121426,2.548344,3.205932
174,3.111009,2.551225,3.214622
175,3.084347,2.527211,3.182535
176,3.084347,2.527211,3.182535
177,3.084347,2.527211,3.182535
178,3.065416,2.522321,3.167614
179,3.052099,2.520235,3.176733
180,3.052099,2.520235,3.176733
181,3.052099,2.520235,3.176733
182,3.040668,2.538988,3.164434
183,3.049081,2.542134,3.180011
184,3.023965,2.48632,3.163856
185,3.032382,2.48781,3.180525
186,3.032382,2.48781,3.180525
187,3.032382,2.48781,3.180525
188,3.012675,2.491312,3.209924
189,3.023895,2.4663,3.206862
190,3.023895,2.4663,3.206862
191,3.008928,2.459212,3.19727
192,3.008928,2.459212,3.19727
193,3.005278,2.496734,3.173958
194,3.010591,2.511813,3.181276
195,3.015578,2.526366,3.171504
196,3.033463,2.549689,3.192419
197,3.022282,2.553481,3.167081
198,3.052384,2.562153,3.189137
199,3.052384,2.562153,3.189137
200,3.052384,2.562153,3.189137
201,3.052384,2.562153,3.189137
202,3.014361,2.445805,3.195399
203,3.014361,2.445805,3.195399
204,3.014361,2.445805,3.195399
205,3.014361,2.445805,3.195399
206,3.027456,2.454948,3.229474
207,3.009829,2.452738,3.202913
208,3.009829,2.452738,3.202913
209,3.009829,2.452738,3.202913
210,3.010964,2.440594,3.195256
211,3.01975,2.437468,3.202507
212,3.005488,2.435619,3.175706
213,3.005488,2.435619,3.175706
214,2.986873,2.384758,3.186484
215,2.986873,2.384758,3.186484
216,2.986873,2.384758,3.186484
217,3.006561,2.398416,3.1593
218,3.006561,2.398416,3.1593
219,3.025904,2.400753,3.192027
220,3.006897,2.381842,3.20135
221,2.999738,2.36521,3.2414
222,3.009159,2.374873,3.204989
223,2.998866,2.371308,3.183282
224,2.995397,2.410509,3.163435
225,3.002928,2.40981,3.157139
226,3.011211,2.409041,3.150214
227,3.011211,2.409041,3.150214
228,3.013276,2.413554,3.187576
229,3.013276,2.413554,3.187576
230,3.013276,2.413554,3.187576
231,3.019258,2.425955,3.176509
232,3.019258,2.425955,3.176509
233,3.019258,2.425955,3.176509
234,3.034375,2.443703,3.131978
235,3.024906,2.436549,3.150198
236,3.024906,2.436549,3.150198
237,3.024906,2.436549,3.150198
238,3.042831,2.453194,3.114491
239,3.042831,2.453194,3.114491
240,3.042831,2.453194,3.114491
241,3.042831,2.453194,3.114491
242,3.042831,2.453194,3.114491
243,3.042831,2.453194,3.114491
244,3.042831,2.453194,3.114491
245,3.06776,2.480431,3.092666
246,3.088858,2.480742,3.087678
247,3.088858,2.480742,3.087678
248,3.101169,2.484194,3.075995
249,3.089211,2.468881,3.107695
250,3.086586,2.468299,3.119947
251,3.098197,2.482674,3.126482
252,3.087346,2.46509,3.171487
253,3.087346,2.46509,3.171487
254,3.068635,2.444859,3.18109
255,3.068635,2.444859,3.18109
256,3.06935,2.458363,3.172234
257,3.06935,2.458363,3.172234
258,3.06935,2.458363,3.172234
259,3.060865,2.459556,3.196559
260,3.071472,2.439746,3.219247
261,3.071472,2.439746,3.219247
262,3.071472,2.439746,3.219247
263,3.071472,2.439746,3.219247
264,3.064374,2.450357,3.180451
265,3.080919,2.422332,3.206336
266,3.061234,2.403792,3.237636
267,3.081952,2.432263,3.186939
268,3.089203,2.448206,3.1489
269,3.089203,2.448206,3.1489
270,3.097397,2.476074,3.129756
271,3.097397,2.476074,3.129756
272,3.103442,2.444452,3.164871
273,3.115188,2.420557,3.203242
274,3.115188,2.420557,3.203242
275,3.117644,2.41861,3.182011
276,3.089571,2.431219,3.201278
277,3.128482,2.45251,3.161328
278,3.121662,2.461206,3.233165
279,3.121662,2.461206,3.233165
280,3.135632,2.476526,3.27598
281,3.137722,2.493493,3.268415
282,3.155797,2.499808,3.258892
283,3.155797,2.499808,3.258892
284,3.155797,2.499808,3.258892
285,3.158669,2.510467,3.285358
286,3.158669,2.510467,3.285358
287,3.158669,2.510467,3.285358
288,3.185538,2.535514,3.262035
289,3.185538,2.535514,3.262035
290,3.185538,2.535514,3.262035
291,3.20504,2.590693,3.19033
292,3.20504,2.590693,3.19033
293,3.210736,2.562343,3.19925
294,3.199049,2.579887,3.237782
295,3.187116,2.579763,3.242081
296,3.187116,2.579763,3.242081
297,3.189755,2.597859,3.180807
298,3.189755,2.597859,3.180807
299,3.189755,2.597859,3.180807
300,3.202685,2.597261,3.142967
301,3.203899,2.618697,3.125583
302,3.18516,2.60218,3.16012
303,3.18075,2.57845,3.147019
304,3.18075,2.57845,3.147019
305,3.189791,2.595335,3.139819
306,3.184383,2.592371,3.157369
307,3.184383,2.592371,3.157369
308,3.176921,2.580277,3.156811
309,3.173942,2.559586,3.198361
310,3.166209,2.548568,3.222324
311,3.166209,2.548568,3.222324
312,3.166209,2.548568,3.222324
313,3.163201,2.541228,3.227963
314,3.175561,2.547781,3.219418
315,3.175561,2.547781,3.219418
316,3.160729,2.554277,3.250875
317,3.166374,2.547361,3.225178
318,3.166374,2.547361,3.225178
319,3.175403,2.519793,3.220854
320,3.167719,2.507448,3.245567
321,3.151984,2.552956,3.268042
322,3.144314,2.565175,3.244792
323,3.166567,2.577239,3.212666
324,3.166567,2.577239,3.212666
325,3.184443,2.58129,3.223174
326,3.184443,2.58129,3.223174
327,3.161336,2.578266,3.235599
328,3.166343,2.579411,3.237344
329,3.151769,2.574576,3.237349
330,3.151769,2.574576,3.237349
331,3.137574,2.597879,3.22291
332,3.142594,2.60144,3.209826
333,3.142412,2.601851,3.196316
334,3.168914,2.645677,3.188434
335,3.175326,2.660369,3.14172
336,3.170681,2.681291,3.088734
337,3.16525,2.669992,3.081641
338,3.16525,2.669992,3.081641
339,3.160757,2.660262,3.082665
340,3.153629,2.682136,3.091141
341,3.138511,2.670934,3.093788
342,3.138511,2.670934,3.093788
343,3.135577,2.665739,3.070038
344,3.141207,2.657457,3.083987
345,3.20037,2.661468,3.074047
346,3.194509,2.658316,3.090234
347,3.183221,2.695458,3.066108
348,3.178677,2.695908,3.091927
349,3.178677,2.695908,3.091927
350,3.170266,2.678728,3.103163
351,3.170266,2.678728,3.103163
352,3.173221,2.690046,3.092078
353,3.173221,2.690046,3.092078
354,3.162779,2.680778,3.112913
355,3.151486,2.653064,3.097395
356,3.151486,2.653064,3.097395
357,3.141247,2.63686,3.131452
358,3.185248,2.647593,3.100571
359,3.188905,2.666546,3.08145
360,3.192528,2.620011,3.110451
361,3.190021,2.616096,3.12789
362,3.181736,2.681448,3.058363
363,3.163956,2.674284,3.067931
364,3.167827,2.704382,3.041228
365,3.160226,2.704202,3.048188
366,3.159969,2.72189,3.079211
367,3.159969,2.72189,3.079211
368,3.159969,2.72189,3.079211
369,3.159969,2.72189,3.079211
370,3.155825,2.710582,3.098729
371,3.147843,2.774841,3.056413
372,3.139129,2.749636,3.075183
373,3.136027,2.720322,3.054023
374,3.160443,2.717067,3.016871
375,3.161997,2.718236,2.995126
376,3.158437,2.70836,3.014252
377,3.138118,2.691282,3.022521
378,3.165018,2.676589,3.020826
379,3.140168,2.661167,3.032221
380,3.147919,2.666555,3.023697
381,3.147919,2.666555,3.023697
382,3.145703,2.686842,3.013911
383,3.145718,2.692441,3.017472
384,3.140608,2.677017,3.051519
385,3.149504,2.683581,3.042219
386,3.151934,2.690831,3.024137
387,3.185101,2.734345,3.009087
388,3.185101,2.734345,3.009087
389,3.189211,2.732298,3.036376
390,3.19641,2.752196,2.993166
391,3.176823,2.727044,3.00325
392,3.195353,2.787292,2.952559
393,3.202327,2.809966,2.933482
394,3.230347,2.785206,2.892946
395,3.234683,2.788694,2.858099
396,3.230738,2.781146,2.877809
397,3.207575,2.749496,2.909833
398,3.207575,2.749496,2.909833
399,3.17274,2.781791,2.919321
400,3.193685,2.799641,2.862648
401,3.193685,2.799641,2.862648
402,3.192664,2.793967,2.846471
403,3.192664,2.793967,2.846471
404,3.160161,2.800312,2.89044
405,3.187924,2.806464,2.89893
406,3.194772,2.776153,2.926166
407,3.166385,2.764509,2.935675
408,3.167734,2.803438,2.890595
409,3.153986,2.784889,2.932503
410,3.153986,2.784889,2.932503
411,3.156807,2.796874,2.933875
412,3.169903,2.790778,2.951905
413,3.166389,2.783968,2.967793
414,3.166389,2.783968,2.967793
415,3.164282,2.774096,2.952307
416,3.169201,2.779925,2.920907
417,3.160856,2.753535,2.964605
418,3.164901,2.765529,2.968135
419,3.168947,2.761402,3.060917
420,3.168947,2.761402,3.060917
421,3.168947,2.761402,3.060917
422,3.168947,2.761402,3.060917
423,3.178683,2.784791,3.048899
424,3.167216,2.825715,3.011245
425,3.173571,2.773782,3.020882
426,3.173571,2.773782,3.020882
427,3.169534,2.764754,3.043512
428,3.175174,2.779104,3.055406
429,3.18058,2.753455,3.063655
430,3.176038,2.744353,3.089599
431,3.171172,2.734601,3.117396
432,3.185347,2.752086,3.10489
433,3.193471,2.726471,3.160751
434,3.188182,2.714763,3.19032
435,3.194196,2.726881,3.214168
436,3.162156,2.717088,3.329701
437,3.162156,2.717088,3.329701
438,3.154768,2.703132,3.370758
439,3.166752,2.730915,3.368146
440,3.166752,2.730915,3.368146
441,3.184208,2.709757,3.330123
442,3.154725,2.734858,3.276865
443,3.152923,2.715036,3.279673
444,3.151007,2.673407,3.305045
445,3.151007,2.673407,3.305045
446,3.15744,2.684321,3.272948
447,3.161568,2.697698,3.27573
448,3.159331,2.69388,3.286447
449,3.16705,2.707053,3.249473
450,3.16705,2.707053,3.249473
451,3.162468,2.720166,3.271348
452,3.162468,2.720166,3.271348
453,3.162468,2.720166,3.271348
454,3.181256,2.725898,3.300323
455,3.181256,2.725898,3.300323
456,3.181256,2.725898,3.300323
457,3.181256,2.725898,3.300323
458,3.181256,2.725898,3.300323
459,3.202463,2.685862,3.296348
460,3.195067,2.66953,3.341615
461,3.21604,2.62627,3.378344
462,3.209262,2.607228,3.427339
463,3.209262,2.607228,3.427339
464,3.177757,2.627671,3.411804
465,3.140403,2.603128,3.470973
466,3.145118,2.612685,3.44788
467,3.145118,2.612685,3.44788
468,3.145118,2.612685,3.44788
469,3.145118,2.612685,3.44788
470,3.1595,2.628061,3.438002
471,3.165414,2.551151,3.555801
472,3.165414,2.551151,3.555801
473,3.125672,2.5324,3.584149
474,3.114908,2.532043,3.645744
475,3.114133,2.530528,3.649208
476,3.114133,2.530528,3.649208
477,3.124328,2.550466,3.603628
478,3.124328,2.550466,3.603628
479,3.093049,2.515225,3.622882
480,3.065002,2.488735,3.579441
481,3.065002,2.488735,3.579441
482,3.076008,2.508145,3.530441
483,3.104149,2.463585,3.595388
484,3.089383,2.444515,3.57126
485,3.089383,2.444515,3.57126
486,3.103322,2.464529,3.544142
487,3.101885,2.44091,3.58901
488,3.129696,2.487102,3.518359
489,3.134348,2.496612,3.500669
490,3.105934,2.496901,3.541355
491,3.105934,2.496901,3.541355
492,3.105934,2.496901,3.541355
493,3.115599,2.459532,3.573442
494,3.115599,2.459532,3.573442
495,3.115599,2.459532,3.573442
496,3.115599,2.459532,3.573442
497,3.100369,2.42845,3.631428
498,3.100369,2.42845,3.631428
499,3.100369,2.42845,3.631428
500,3.100369,2.42845,3.631428
501,3.083673,2.427605,3.601959
502,3.095865,2.452142,3.547046
503,3.085822,2.519843,3.530459
504,3.104911,2.473102,3.565736
505,3.108419,2.481042,3.551605
506,3.112219,2.489644,3.536296
507,3.108656,2.502625,3.595883
508,3.116579,2.519984,3.562718
509,3.103823,2.492038,3.616108
510,3.103823,2.492038,3.616108
511,3.090294,2.438321,3.601566
512,3.090294,2.438321,3.601566
513,3.090294,2.438321,3.601566
514,3.090294,2.438321,3.601566
515,3.090294,2.438321,3.601566
516,3.05222,2.45172,3.69409
517,3.028881,2.438822,3.722365
518,3.010952,2.434358,3.702374
519,3.010952,2.434358,3.702374
520,2.988682,2.444912,3.668523
521,2.988682,2.444912,3.668523
522,2.988682,2.444912,3.668523
523,2.988682,2.444912,3.668523
524,2.987687,2.484964,3.636362
525,2.987687,2.484964,3.636362
526,2.987687,2.484964,3.636362
527,2.990422,2.49267,3.610705
528,2.990422,2.49267,3.610705
529,3.003293,2.528162,3.540094
530,3.003293,2.528162,3.540094
531,3.019872,2.530203,3.533882
532,3.027152,2.550297,3.493321
533,3.018286,2.566863,3.448282
534,3.023656,2.574881,3.43286
535,3.012404,2.558082,3.465172
536,3.018286,2.566863,3.448281
537,3.018286,2.566863,3.448281
538,3.018286,2.566863,3.448281
539,3.018286,2.566863,3.448281
540,3.024787,2.576569,3.429612
541,3.03201,2.587353,3.40887
542,3.003446,2.561461,3.363289
543,3.003446,2.561461,3.363289
544,3.003446,2.561461,3.363289
545,3.061247,2.598047,3.414993
546,3.052333,2.558619,3.390256
547,3.072167,2.567047,3.376252
548,3.072167,2.567047,3.376252
549,3.072167,2.567047,3.376252
550,3.072167,2.567047,3.376252
551,3.114499,2.539887,3.335668
552,3.114499,2.539887,3.335668
553,3.114499,2.539887,3.335668
554,3.100061,2.50935,3.385747
555,3.118057,2.503123,3.419092
556,3.140953,2.543143,3.370481
557,3.130905,2.504851,3.3796
558,3.135106,2.514094,3.365698
559,3.135106,2.514094,3.365698
560,3.12032,2.48156,3.414633
561,3.107796,2.516146,3.433017
562,3.123948,2.548578,3.380716
563,3.123948,2.548578,3.380716
564,3.123948,2.548578,3.380716
565,3.123948,2.548578,3.380716
566,3.123948,2.548578,3.380716
567,3.123567,2.515297,3.405414
568,3.123567,2.515297,3.405414
569,3.105492,2.477092,3.465322
570,3.109849,2.486302,3.45088
571,3.109849,2.486302,3.45088
572,3.109849,2.486302,3.45088
573,3.109849,2.486302,3.45088
574,3.068393,2.419044,3.478076
575,3.068393,2.419044,3.478076
576,3.080345,2.358307,3.482243
577,3.031384,2.329732,3.483069
578,3.035545,2.338431,3.471652
579,3.035545,2.338431,3.471652
580,3.040195,2.348153,3.458891
581,3.040195,2.348153,3.458891
582,3.040195,2.348153,3.458891
583,3.06866,2.392365,3.404809
584,3.094212,2.416759,3.452119
585,3.094212,2.416759,3.452119
586,3.094212,2.416759,3.452119
587,3.09965,2.427763,3.436704
588,3.08973,2.403857,3.48549
589,3.094101,2.412748,3.472856
590,3.099018,2.42275,3.458643
591,3.104591,2.434086,3.442534
592,3.104591,2.434086,3.442534
593,3.104591,2.434086,3.442534
594,3.104591,2.434086,3.442534
595,3.104591,2.434086,3.442534
596,3.104591,2.434086,3.442534
597,3.108388,2.509967,3.393816
598,3.151261,2.50078,3.40402
599,3.14563,2.533278,3.43569
600,3.14563,2.533278,3.43569
601,3.14563,2.533278,3.43569
602,3.14563,2.533278,3.43569
603,3.123653,2.492769,3.498182
604,3.123653,2.492769,3.498182
605,3.123653,2.492769,3.498182
606,3.123653,2.492769,3.498182
607,3.123653,2.492769,3.498182
608,3.123653,2.492769,3.498182
609,3.133156,2.525912,3.441154
610,3.125072,2.471339,3.479639
611,3.150008,2.427549,3.467487
612,3.145168,2.468142,3.495043
613,3.109598,2.442351,3.507744
614,3.04812,2.379881,3.509182
615,3.052511,2.388441,3.497423
616,3.054444,2.420699,3.500774
617,3.021582,2.350782,3.517288
618,3.021582,2.350782,3.517288
619,3.061157,2.317579,3.564862
620,3.06489,2.32567,3.554024
621,3.06489,2.32567,3.554024
622,3.06489,2.32567,3.554024
623,3.069169,2.351835,3.551989
624,3.069169,2.351835,3.551989
625,3.069169,2.351835,3.551989
626,3.050786,2.358679,3.612837
627,3.054222,2.365597,3.602713
628,3.054222,2.365597,3.602713
629,3.06766,2.345779,3.616361
630,3.070956,2.352804,3.606207
631,3.070956,2.352804,3.606207
632,3.070956,2.352804,3.606207
633,3.028697,2.385093,3.607006
634,3.050228,2.431171,3.544923
635,3.055138,2.440567,3.53115
636,3.045537,2.40899,3.579694
637,3.045537,2.40899,3.579694
638,3.076213,2.442229,3.517821
639,3.083022,2.45415,3.499659
640,3.103482,2.487886,3.537507
641,3.103482,2.487886,3.537507
642,3.116919,2.511482,3.498624
643,3.153527,2.537988,3.434281
644,3.173271,2.568462,3.381769
645,3.169428,2.577373,3.367344
646,3.145973,2.542045,3.428274
647,3.165853,2.599168,3.323128
648,3.165853,2.599168,3.323128
649,3.143419,2.562262,3.387538
650,3.143419,2.562262,3.387538
651,3.055314,2.50411,3.478862
652,3.055314,2.50411,3.478862
653,3.055314,2.50411,3.478862
654,3.055314,2.50411,3.478862
655,3.055314,2.50411,3.478862
656,3.027697,2.463784,3.548645
657,3.042312,2.494036,3.535634
658,3.06928,2.497405,3.58637
659,3.06928,2.497405,3.58637
660,3.06928,2.497405,3.58637
661,3.084132,2.526902,3.567865
662,3.109521,2.558644,3.595979
663,3.109521,2.558644,3.595979
664,3.115427,2.567751,3.577617
665,3.143603,2.593516,3.507736
666,3.151132,2.604284,3.485173
667,3.129099,2.625026,3.509279
668,3.154568,2.646176,3.418159
669,3.13528,2.62215,3.475867
670,3.11719,2.619568,3.488454
671,3.125089,2.629053,3.465558
672,3.128196,2.635246,3.470691
673,3.128196,2.635246,3.470691
674,3.136824,2.645556,3.445403
675,3.123403,2.629519,3.48474
676,3.123403,2.629519,3.48474
677,3.123403,2.629519,3.48474
678,3.123403,2.629519,3.48474
679,3.123403,2.629519,3.48474
680,3.123403,2.629519,3.48474
681,3.123403,2.629519,3.48474
682,3.052477,2.633523,3.576285
683,3.061,2.642216,3.553259
684,3.061,2.642216,3.553259
685,3.083745,2.645824,3.624661
686,3.033334,2.642738,3.629603
687,3.031018,2.655963,3.681871
688,3.031018,2.655963,3.681871
689,3.031018,2.655963,3.681871
690,3.031018,2.655963,3.681871
691,3.031018,2.655963,3.681871
692,3.01983,2.662468,3.695016
693,3.074872,2.785673,3.604624
694,3.056873,2.743868,3.587608
695,3.088742,2.761029,3.510879
696,3.097765,2.766673,3.490873
697,3.073947,2.751772,3.543684
698,3.083117,2.757509,3.52335
699,3.10421,2.770705,3.476583
700,3.10421,2.770705,3.476583
701,3.116421,2.778345,3.449507
702,3.116421,2.778345,3.449507
703,3.145154,2.79632,3.385798
704,3.145154,2.79632,3.385798
705,3.145154,2.79632,3.385798
706,3.095619,2.774337,3.39588
707,3.095619,2.774337,3.39588
708,3.075277,2.749872,3.465208
709,3.075277,2.749872,3.465208
710,3.0899,2.759091,3.434721
711,3.057213,2.738485,3.502869
712,3.050133,2.800431,3.494054
713,3.050133,2.800431,3.494054
714,3.050133,2.800431,3.494054
715,3.050133,2.800431,3.494054
716,3.081388,2.799537,3.431396
717,3.031453,2.798709,3.461012
718,3.031453,2.798709,3.461012
719,3.031453,2.798709,3.461012
720,3.085031,2.841117,3.397673
721,3.085031,2.841117,3.397673
722,3.066301,2.862299,3.412458
723,3.078032,2.837045,3.431149
724,3.098377,2.849457,3.45987
725,3.109058,2.855267,3.436859
726,3.146673,2.87573,3.35582
727,3.146673,2.87573,3.35582
728,3.16149,2.883791,3.323896
729,3.127609,2.865359,3.396892
730,3.14466,2.874635,3.360155
731,3.124304,2.887597,3.384231
732,3.102895,2.892334,3.41554
733,3.119051,2.901816,3.380205
734,3.119051,2.901816,3.380205
735,3.119051,2.901816,3.380205
736,3.119051,2.901816,3.380205
737,3.119051,2.901816,3.380205
738,3.070318,2.916214,3.424469
739,3.087529,2.924922,3.388844
740,3.087529,2.924922,3.388844
741,3.087529,2.924922,3.388844
742,3.087529,2.924922,3.388844
743,3.056139,2.922418,3.440245
744,3.024449,2.918534,3.553931
745,3.038874,2.925194,3.523213
746,3.038874,2.925194,3.523213
747,3.038874,2.925194,3.523213
748,3.038874,2.925194,3.523213
749,3.038874,2.925194,3.523213
750,3.012664,2.942139,3.516108
751,2.951253,2.894742,3.619657
752,2.927173,2.883995,3.6676
753,2.959473,2.900966,3.584675
754,2.951154,2.885884,3.589197
755,2.962935,2.91378,3.507766
756,2.962935,2.91378,3.507766
757,3.019421,2.956095,3.36269
758,3.00778,2.97688,3.388125
759,2.995524,2.970747,3.417675
760,2.963507,2.954725,3.494875
761,2.963507,2.954725,3.494875
762,2.963507,2.954725,3.494875
763,2.963507,2.954725,3.494875
764,2.963507,2.954725,3.494875
765,2.932212,2.937252,3.56733
766,2.932212,2.937252,3.56733
767,2.907517,2.953202,3.66473
768,2.907517,2.953202,3.66473
769,2.919427,2.958637,3.635321
770,2.919427,2.958637,3.635321
771,2.919427,2.958637,3.635321
772,2.946647,2.959974,3.546535
773,2.946647,2.959974,3.546535
774,2.946647,2.959974,3.546535
775,2.933781,2.948897,3.603954
776,2.946462,2.954258,3.57101
777,2.930828,2.992539,3.620561
778,2.930828,2.992539,3.620561
779,2.943575,2.996916,3.587243
780,2.943575,2.996916,3.587243
781,2.943575,2.996916,3.587243
782,2.943575,2.996916,3.587243
783,2.96939,3.028584,3.527708
784,2.96939,3.028584,3.527708
785,2.96939,3.028584,3.527708
786,2.986937,3.036035,3.48234
787,3.024898,3.008335,3.462094
788,3.024898,3.008335,3.462094
789,3.038591,2.998662,3.39345
790,3.038591,2.998662,3.39345
791,3.056668,3.007012,3.341715
792,3.099323,3.010355,3.29633
793,3.099323,3.010355,3.29633
794,3.062624,3.045365,3.28985
795,3.033895,3.0021,3.39338
796,3.051588,3.010493,3.34791
797,3.051588,3.010493,3.34791
798,3.051588,3.010493,3.34791
799,3.051588,3.010493,3.34791
800,3.040283,2.988271,3.388954
801,3.055802,2.998011,3.35886
802,3.064758,3.027575,3.295761
803,3.067479,3.047979,3.275524
804,3.06942,3.03499,3.30245
805,3.063513,3.075478,3.275471
806,3.07677,3.086557,3.236213
807,3.105751,3.093837,3.252663
808,3.105751,3.093837,3.252663
809,3.093811,3.083089,3.292668
810,3.093811,3.083089,3.292669
811,3.079358,3.070078,3.341097
812,3.103168,3.066254,3.363835
813,3.116431,3.079456,3.31427
814,3.131255,3.094212,3.258874
815,3.131255,3.094212,3.258874
816,3.131255,3.094212,3.258874
817,3.131255,3.094212,3.258874
818,3.131255,3.094212,3.258874
819,3.105728,3.091047,3.24374
820,3.067868,3.035543,3.362897
821,3.067868,3.035543,3.362897
