Time,State1,State2,State3
86,3.178977,3.195629,2.878516
87,3.183348,3.188067,2.896943
88,3.182594,3.197406,2.904585
89,3.17562,3.190943,2.902156
90,3.174149,3.212233,2.877155
91,3.169966,3.204654,2.89628
92,3.190676,3.191077,2.901259
93,3.197469,3.186501,2.917045
94,3.224051,3.19046,2.910605
95,3.234997,3.179004,2.905267
96,3.254806,3.174626,2.901613
97,3.266718,3.1755,2.923694
98,3.266718,3.1755,2.923694
99,3.249775,3.164607,2.937175
100,3.235298,3.155347,2.943181
101,3.264007,3.154917,2.940984
102,3.264007,3.154917,2.940984
103,3.239926,3.13439,2.963721
104,3.238783,3.110122,2.96528
105,3.262031,3.107482,2.949789
106,3.267131,3.119313,2.949522
107,3.295155,3.11894,2.968572
108,3.288368,3.131088,2.95534
109,3.302637,3.12601,2.968581
110,3.320091,3.14174,2.973804
111,3.298287,3.135289,2.983936
112,3.302821,3.135714,2.985946
113,3.303242,3.141052,2.974211
114,3.312123,3.149919,2.976951
115,3.30292,3.151979,2.975758
116,3.303761,3.171502,2.956222
117,3.332864,3.190634,2.9882
118,3.386169,3.195279,2.995591
119,3.388334,3.198607,3.003408
120,3.405352,3.218453,3.026998
121,3.412851,3.222615,3.046788
122,3.418899,3.237783,3.047322
123,3.430592,3.264925,3.026276
124,3.424458,3.255254,3.017295
125,3.424458,3.255254,3.017295
126,3.4245,3.242247,3.020342
127,3.441031,3.249755,3.016068
128,3.460613,3.271275,3.025135
129,3.461055,3.278284,3.003262
130,3.445636,3.269692,2.988196
131,3.458219,3.270085,2.981093
132,3.448338,3.268578,2.977754
133,3.440702,3.273537,2.984513
134,3.446559,3.270586,3.019342
135,3.439149,3.277455,3.013123
136,3.449085,3.274791,3.001812
137,3.461091,3.271896,3.020683
138,3.454853,3.275558,3.02728
139,3.448766,3.281387,3.047549
140,3.459474,3.291336,3.050639
141,3.455796,3.295759,3.036528
142,3.464363,3.291721,3.011225
143,3.461931,3.293453,3.01722
144,3.443107,3.287761,3.003791
145,3.493442,3.302114,3.013025
146,3.499363,3.29097,3.036846
147,3.528401,3.307401,3.06497
148,3.499308,3.285446,3.017982
149,3.528487,3.27564,2.983634
150,3.529497,3.252015,2.951671
151,3.51361,3.247598,2.957814
152,3.533613,3.259977,2.964897
153,3.547821,3.26149,2.96466
154,3.559857,3.283612,2.98946
155,3.558475,3.308454,3.029452
156,3.547232,3.32984,3.031236
157,3.540651,3.317492,3.042156
158,3.542751,3.301479,3.016422
159,3.546731,3.295728,3.018223
160,3.537062,3.285968,3.008264
161,3.534017,3.326488,3.001932
162,3.526409,3.329063,2.989403
163,3.492142,3.315981,2.971004
164,3.433572,3.274672,2.932683
165,3.438042,3.285355,2.952991
166,3.43485,3.2879,2.975245
167,3.409589,3.265019,2.967311
168,3.362683,3.250889,2.961247
169,3.380065,3.257359,2.973208
170,3.426121,3.285738,2.9603
171,3.445355,3.297541,2.968654
172,3.449587,3.310216,2.979444
173,3.437913,3.307704,2.982854
174,3.457759,3.332562,3.009575
175,3.451564,3.319314,3.006397
176,3.448697,3.322896,2.983128
177,3.443623,3.3076,2.985846
178,3.443235,3.281158,2.972589
179,3.413393,3.248061,2.946123
180,3.415557,3.276657,2.977524
181,3.407397,3.312979,2.999161
182,3.407673,3.313463,3.007369
183,3.420155,3.324626,3.014485
184,3.437455,3.348986,3.012111
185,3.427926,3.375829,3.003916
186,3.423022,3.375575,3.005668
187,3.404113,3.376884,3.00899
188,3.387855,3.375636,3.014877
189,3.40814,3.404723,3.0127
190,3.425393,3.399868,3.005355
191,3.400331,3.377204,2.990095
192,3.409444,3.38625,3.008856
193,3.426491,3.400142,3.024197
194,3.43865,3.410576,3.01629
195,3.43471,3.416107,3.016018
196,3.432319,3.413493,3.026836
197,3.443645,3.422235,3.077901
198,3.418122,3.422299,3.051705
199,3.428487,3.412999,3.019478
200,3.437379,3.44394,3.058304
201,3.430105,3.436769,3.057229
202,3.421788,3.425906,3.0452
203,3.407667,3.418973,3.024706
204,3.425368,3.416922,3.033361
205,3.477858,3.451589,3.04127
206,3.461905,3.479896,3.020421
207,3.468025,3.511886,3.024119
208,3.467005,3.536359,3.04021
209,3.484785,3.53983,3.029828
210,3.51304,3.603605,3.082191
211,3.515984,3.594075,3.070566
212,3.517914,3.599746,3.080266
213,3.47866,3.573278,3.04552
214,3.494883,3.558228,3.045607
215,3.498669,3.535098,3.037813
216,3.500667,3.526799,3.038224
217,3.487984,3.492335,3.018385
218,3.503786,3.518847,3.001629
219,3.490276,3.499677,3.000345
220,3.544759,3.444458,2.962828
221,3.544759,3.444458,2.962828
222,3.537883,3.434213,2.952095
223,3.570217,3.434777,2.966734
224,3.563353,3.447935,2.956867
225,3.59697,3.437433,2.923051
226,3.580254,3.44544,2.92615
227,3.575104,3.433824,2.931443
228,3.581716,3.44862,2.93063
229,3.580774,3.452937,2.933767
230,3.563385,3.446511,2.942221
231,3.595115,3.462931,2.972836
232,3.607347,3.450002,2.922192
233,3.62585,3.451306,2.92838
234,3.612066,3.441276,2.925981
235,3.603076,3.427872,2.912267
236,3.593796,3.414036,2.898111
237,3.62492,3.409826,2.902585
238,3.629712,3.414737,2.911336
239,3.599294,3.35737,2.909995
240,3.612361,3.362715,2.910206
241,3.583328,3.356042,2.919061
242,3.579159,3.357457,2.923755
243,3.570434,3.336006,2.915955
244,3.629203,3.362313,2.951513
245,3.59906,3.345255,2.951851
246,3.617843,3.343345,2.928887
247,3.598188,3.334755,2.910872
248,3.541461,3.288666,2.883761
249,3.547911,3.297089,2.89874
250,3.54077,3.281422,2.883449
251,3.528144,3.273498,2.874688
252,3.527571,3.266076,2.858479
253,3.546134,3.266619,2.877975
254,3.546134,3.266619,2.877975
255,3.525965,3.251623,2.890995
256,3.525965,3.251623,2.890995
257,3.525965,3.251623,2.890995
258,3.527071,3.247139,2.875046
259,3.546888,3.269543,2.901642
260,3.541711,3.249346,2.873604
261,3.503298,3.22377,2.861415
262,3.524218,3.196463,2.888884
263,3.53661,3.203674,2.889406
264,3.587055,3.227047,2.898656
265,3.574857,3.250951,2.870883
266,3.574538,3.222656,2.875076
267,3.571296,3.224008,2.878489
268,3.571487,3.248913,2.900714
269,3.582876,3.2351,2.925035
270,3.585098,3.246122,2.961733
271,3.583944,3.248798,2.95465
272,3.576531,3.237288,2.962716
273,3.579085,3.227196,2.934206
274,3.57851,3.203195,2.903626
275,3.596328,3.214624,2.9065
276,3.620436,3.230801,2.879226
277,3.615424,3.232863,2.884955
278,3.628844,3.210758,2.89075
279,3.617617,3.218613,2.886609
280,3.629575,3.214603,2.867584
281,3.597286,3.194661,2.855619
282,3.632296,3.207711,2.862836
283,3.618425,3.197087,2.877261
284,3.595001,3.164185,2.865681
285,3.590575,3.163035,2.885573
286,3.622952,3.172582,2.883729
287,3.606472,3.172152,2.892852
288,3.606472,3.172152,2.892852
289,3.637443,3.183616,2.914655
290,3.595751,3.174131,2.90465
291,3.56196,3.144812,2.893827
292,3.552831,3.170609,2.912877
293,3.520939,3.157985,2.909276
294,3.492051,3.168906,2.934078
295,3.503902,3.132018,2.875221
296,3.519122,3.132771,2.910419
297,3.520918,3.139069,2.901519
298,3.53848,3.142128,2.870361
299,3.535357,3.137526,2.841578
300,3.511311,3.162097,2.845074
301,3.52812,3.188114,2.861907
302,3.526268,3.214068,2.850022
303,3.507128,3.246979,2.812273
304,3.477027,3.228426,2.843412
305,3.454425,3.208761,2.834267
306,3.451471,3.176759,2.823719
307,3.446617,3.179121,2.837685
308,3.43256,3.16784,2.828942
309,3.44872,3.179175,2.850377
310,3.447432,3.177374,2.832902
311,3.486992,3.176723,2.828397
312,3.483845,3.177931,2.835622
313,3.480605,3.179173,2.843057
314,3.422853,3.14961,2.820275
315,3.416794,3.10238,2.791558
316,3.393799,3.089657,2.801167
317,3.402687,3.095082,2.796846
318,3.380719,3.090732,2.805482
319,3.389415,3.096174,2.801225
320,3.399163,3.070183,2.839502
321,3.398846,3.066674,2.803751
322,3.360868,3.082418,2.793534
323,3.351767,3.161465,2.730805
324,3.361046,3.162186,2.703782
325,3.371774,3.184621,2.729275
326,3.360812,3.181083,2.73177
327,3.314592,3.238227,2.712977
328,3.319375,3.244949,2.732925
329,3.342291,3.273719,2.733958
330,3.330478,3.237822,2.730096
331,3.365278,3.223222,2.70932
332,3.325083,3.244803,2.731141
333,3.306469,3.204092,2.723881
334,3.335327,3.177649,2.695131
335,3.335327,3.177649,2.695131
336,3.351436,3.141078,2.716588
337,3.371746,3.13208,2.710516
338,3.362018,3.097558,2.716585
339,3.418969,3.133773,2.737474
340,3.415171,3.134192,2.742722
341,3.42723,3.151141,2.711409
342,3.454749,3.132849,2.760524
343,3.463712,3.143187,2.734927
344,3.46764,3.163911,2.74604
345,3.460747,3.163942,2.742858
346,3.456493,3.162519,2.726275
347,3.447587,3.163142,2.733897
348,3.440068,3.163983,2.74417
349,3.415281,3.153659,2.770424
350,3.374695,3.128102,2.789552
351,3.399606,3.151823,2.790473
352,3.390043,3.178495,2.802748
353,3.429006,3.145218,2.866868
354,3.455909,3.165811,2.866968
355,3.438819,3.165553,2.884842
356,3.420357,3.159387,2.884515
357,3.467821,3.140318,2.908487
358,3.448803,3.135829,2.938408
359,3.450337,3.159441,2.967027
360,3.44306,3.166878,2.962611
361,3.439369,3.144098,2.998982
362,3.45704,3.172883,3.045413
363,3.451854,3.183402,3.06005
364,3.431498,3.167478,3.057779
365,3.439892,3.179153,3.051349
366,3.453368,3.208256,3.089359
367,3.461061,3.181,3.069782
368,3.465131,3.182101,3.083439
369,3.479053,3.129933,3.040845
370,3.478505,3.134068,3.046023
371,3.47754,3.146633,3.019602
372,3.47754,3.146633,3.019602
373,3.436228,3.131336,3.023466
374,3.442056,3.14184,3.054289
375,3.447852,3.182311,3.047837
376,3.450673,3.192271,3.011462
377,3.455421,3.192295,3.025111
378,3.447072,3.194162,2.9742
379,3.432997,3.198448,2.971693
380,3.411803,3.184487,3.016294
381,3.402682,3.160783,3.025181
382,3.446286,3.171071,3.060757
383,3.481713,3.192917,3.070065
384,3.493492,3.163088,3.055127
385,3.508923,3.171848,3.051697
386,3.472788,3.148581,3.040834
387,3.500966,3.121433,3.122441
388,3.487628,3.113056,3.114497
389,3.484322,3.164224,3.12683
390,3.467076,3.194271,3.150295
391,3.46325,3.183829,3.166242
392,3.415948,3.224211,3.162052
393,3.31733,3.202689,3.169665
394,3.287223,3.260501,3.181473
395,3.296737,3.254191,3.188555
396,3.291622,3.265449,3.171224
397,3.259454,3.23222,3.200115
398,3.314266,3.250597,3.218809
399,3.322272,3.256486,3.221606
400,3.341802,3.240812,3.244704
401,3.358157,3.2597,3.240794
402,3.358157,3.2597,3.240794
403,3.367322,3.256523,3.261707
404,3.34077,3.206341,3.28668
405,3.332945,3.172248,3.30849
406,3.332945,3.172248,3.30849
407,3.391605,3.149269,3.342202
408,3.380101,3.143372,3.33599
409,3.382249,3.158107,3.362731
410,3.340262,3.195898,3.384278
411,3.335846,3.158433,3.368895
412,3.317603,3.132473,3.321719
413,3.374239,3.139014,3.286124
414,3.365497,3.132079,3.289746
415,3.370843,3.195474,3.332157
416,3.353309,3.181156,3.326403
417,3.356883,3.182992,3.329422
418,3.466005,3.214104,3.37167
419,3.430767,3.198936,3.329288
420,3.466435,3.19658,3.325929
421,3.466435,3.19658,3.325929
422,3.495238,3.208597,3.337114
423,3.480035,3.201344,3.328042
424,3.502149,3.211145,3.322644
425,3.507043,3.213501,3.326293
426,3.496412,3.198498,3.358257
427,3.46697,3.179546,3.329192
428,3.45125,3.172201,3.320665
429,3.467972,3.163704,3.345807
430,3.482215,3.170055,3.352486
431,3.512805,3.19883,3.366235
432,3.519932,3.201862,3.36985
433,3.527269,3.204983,3.373571
434,3.54417,3.228236,3.318546
435,3.591606,3.218046,3.31066
436,3.608255,3.240767,3.3339
437,3.629227,3.209456,3.36668
438,3.624057,3.217693,3.394625
439,3.585421,3.218979,3.362348
440,3.637159,3.185845,3.368755
441,3.659671,3.143301,3.377801
442,3.599504,3.104119,3.340777
443,3.605008,3.105805,3.346128
444,3.629009,3.114524,3.345511
445,3.614601,3.110273,3.334995
446,3.617873,3.115586,3.365161
447,3.630184,3.119545,3.37734
448,3.65763,3.107239,3.406562
449,3.655938,3.10864,3.461212
450,3.668693,3.087276,3.467618
451,3.624582,3.118136,3.445596
452,3.630191,3.119273,3.451085
453,3.635986,3.120449,3.456754
454,3.637553,3.099058,3.467552
455,3.637553,3.099058,3.467552
456,3.623399,3.096061,3.456746
457,3.653495,3.102832,3.465091
458,3.6797,3.128665,3.464137
459,3.735951,3.113644,3.47931
460,3.73069,3.115988,3.477322
461,3.68275,3.100722,3.460395
462,3.698913,3.149946,3.498962
463,3.694772,3.144469,3.505631
464,3.720593,3.130051,3.446542
465,3.794064,3.141698,3.482004
466,3.742447,3.120162,3.432786
467,3.763733,3.118774,3.465973
468,3.707877,3.116726,3.493556
469,3.721128,3.13971,3.519249
470,3.659329,3.142431,3.512797
471,3.606542,3.186861,3.546509
472,3.580765,3.168316,3.525669
473,3.60019,3.173524,3.538981
474,3.565342,3.160105,3.549689
475,3.576425,3.164996,3.557945
476,3.619826,3.135807,3.53577
477,3.622229,3.15374,3.516297
478,3.622229,3.15374,3.516297
479,3.612441,3.155967,3.530385
480,3.528428,3.146001,3.503664
481,3.53938,3.135462,3.469001
482,3.590372,3.153252,3.496133
483,3.596336,3.120718,3.475487
484,3.589595,3.095379,3.476905
485,3.617094,3.08883,3.500721
486,3.64831,3.065034,3.516289
487,3.635475,3.059379,3.509
488,3.661411,3.069211,3.535507
489,3.648427,3.052427,3.499778
490,3.646563,3.065245,3.51351
491,3.640389,3.062492,3.510432
492,3.676524,3.078107,3.523787
493,3.623508,3.121444,3.503236
494,3.620811,3.180049,3.512739
495,3.62855,3.182998,3.517687
496,3.631154,3.17168,3.543456
497,3.665489,3.186075,3.558615
498,3.657371,3.165984,3.529561
499,3.603605,3.116249,3.520008
500,3.553087,3.06616,3.510626
501,3.542769,3.059226,3.569091
502,3.574699,3.06056,3.584357
503,3.583313,3.063994,3.589411
504,3.585826,3.042769,3.583093
505,3.567417,3.005826,3.58625
506,3.583485,2.993493,3.569794
507,3.633215,2.995104,3.590561
508,3.626233,2.989883,3.565652
509,3.629706,2.974628,3.45665
510,3.659081,2.977905,3.451952
511,3.685404,2.981045,3.428349
512,3.723183,3.030159,3.416828
513,3.709281,3.025161,3.349381
514,3.732946,3.034365,3.364331
515,3.720033,3.030318,3.356235
516,3.705411,2.990688,3.392679
517,3.692148,2.984261,3.416077
518,3.672246,2.940376,3.387645
519,3.645151,2.930037,3.370215
520,3.628715,2.902783,3.36236
521,3.634566,2.86535,3.324521
522,3.608374,2.852523,3.344311
523,3.608374,2.852523,3.344311
524,3.622694,2.895975,3.344426
525,3.608099,2.940205,3.361441
526,3.605818,2.959535,3.377752
527,3.62049,2.921498,3.367003
528,3.560838,2.86563,3.325063
529,3.560638,2.937756,3.324266
530,3.552751,2.882446,3.252859
531,3.552751,2.882446,3.252859
532,3.551955,2.8676,3.214758
533,3.586198,2.893861,3.260523
534,3.538655,2.896756,3.270501
535,3.544992,2.834997,3.23262
536,3.544992,2.834997,3.23262
537,3.572056,2.845043,3.215567
538,3.576449,2.839983,3.198901
539,3.566542,2.862438,3.195997
540,3.583295,2.886005,3.240858
541,3.538036,2.805609,3.210902
542,3.593995,2.79487,3.250415
543,3.593995,2.79487,3.250415
544,3.502406,2.766166,3.178839
545,3.499491,2.765559,3.19948
546,3.527544,2.844012,3.21962
547,3.530208,2.845994,3.201525
548,3.550271,2.85122,3.199228
549,3.535541,2.843709,3.183166
550,3.542147,2.847327,3.191574
551,3.57831,2.926567,3.270688
552,3.585259,2.93126,3.280026
553,3.607537,2.944721,3.34667
554,3.614814,2.949611,3.356988
555,3.634339,2.960638,3.332285
556,3.527285,2.955783,3.276319
557,3.548707,2.899505,3.258841
558,3.539914,2.87813,3.254772
559,3.57113,2.867904,3.281032
560,3.574249,2.845967,3.283164
561,3.574249,2.845967,3.283164
562,3.540214,2.808721,3.237504
563,3.549618,2.792132,3.217331
564,3.574831,2.758852,3.160045
565,3.518219,2.779044,3.085968
566,3.539409,2.78456,3.154502
567,3.574911,2.776223,3.107302
568,3.587346,2.778142,3.115323
569,3.621109,2.754928,3.13572
570,3.619281,2.75122,3.140387
571,3.632001,2.809963,3.175189
572,3.647957,2.808393,3.22298
573,3.654327,2.805068,3.215026
574,3.654327,2.805068,3.215026
575,3.684898,2.838406,3.234855
576,3.674369,2.82989,3.21991
577,3.642259,2.797772,3.211736
578,3.630332,2.771352,3.244343
579,3.603436,2.75653,3.188776
580,3.5937,2.748065,3.197946
581,3.654618,2.764979,3.181361
582,3.680035,2.779358,3.214829
583,3.648263,2.82351,3.245775
584,3.665277,2.841691,3.278755
585,3.699077,2.875978,3.326581
586,3.670244,2.915141,3.318248
587,3.691819,2.92557,3.328199
588,3.712805,2.943139,3.369787
589,3.718909,2.969057,3.319444
590,3.71671,2.996945,3.314787
591,3.71671,2.996945,3.314787
592,3.767086,2.984436,3.262093
593,3.789529,3.008407,3.238793
594,3.825886,3.011251,3.274846
595,3.808882,2.998729,3.246085
596,3.756706,2.984571,3.131809
597,3.717456,2.980843,3.153172
598,3.763588,3.00543,3.221182
599,3.751158,3.003177,3.240024
600,3.745682,2.999951,3.235501
601,3.745682,2.999951,3.235501
602,3.745682,2.999951,3.235501
603,3.780715,3.051211,3.197923
604,3.819062,3.038982,3.245894
605,3.873537,3.059307,3.251616
606,3.856219,3.068654,3.242156
607,3.854539,2.988489,3.173946
608,3.811523,2.979019,3.14702
609,3.834102,2.909058,3.110671
610,3.817493,2.897026,3.087748
611,3.814839,2.885359,3.065114
612,3.81493,2.860144,3.121383
613,3.86699,2.804166,3.042848
614,3.842465,2.776017,3.018445
615,3.808984,2.739966,2.995548
616,3.776391,2.725972,2.928298
617,3.796514,2.748904,2.95961
618,3.797269,2.754274,2.972672
619,3.805913,2.651309,2.938835
620,3.788606,2.651001,2.955778
621,3.683179,2.590571,2.894794
622,3.647819,2.590519,2.89272
623,3.689723,2.608736,2.916569
624,3.697181,2.619156,2.958577
625,3.691082,2.637441,2.955267
626,3.691082,2.637441,2.955267
627,3.700536,2.644369,2.959205
628,3.69825,2.641436,2.972111
629,3.660557,2.606479,2.94137
630,3.729036,2.575766,2.948584
631,3.717117,2.642587,2.929958
632,3.717558,2.650222,2.95944
633,3.728645,2.635925,2.946944
634,3.684737,2.688197,2.974084
635,3.674898,2.632882,2.966793
636,3.693979,2.637781,2.96203
637,3.748791,2.626141,3.003837
638,3.767191,2.647621,3.052305
639,3.746843,2.602443,2.96805
640,3.707891,2.618846,2.923464
641,3.721108,2.637185,2.951731
642,3.6711,2.569028,2.902543
643,3.650917,2.554851,2.892649
644,3.65333,2.518296,2.892606
645,3.573844,2.442816,2.908057
646,3.514749,2.439481,2.823514
647,3.528181,2.423227,2.809621
648,3.566757,2.485525,2.855551
649,3.586353,2.491585,2.855536
650,3.561772,2.478985,2.860629
651,3.542051,2.486698,2.845176
652,3.561012,2.420612,2.812442
653,3.650541,2.393367,2.78122
654,3.629823,2.420559,2.766962
655,3.585215,2.431563,2.706966
656,3.605117,2.349182,2.697724
657,3.587722,2.295075,2.739111
658,3.661822,2.225821,2.808356
659,3.654219,2.224106,2.807029
660,3.672935,2.226999,2.807646
661,3.667897,2.18054,2.765028
662,3.64393,2.129712,2.741572
663,3.620523,2.086619,2.700208
664,3.566045,2.131648,2.706933
665,3.536193,2.114522,2.735226
666,3.593825,2.115838,2.691811
667,3.641591,2.152632,2.734951
668,3.657397,2.193704,2.773192
669,3.675921,2.109744,2.771612
670,3.675676,2.12174,2.786725
671,3.654972,2.146369,2.833871
672,3.703882,2.158659,2.883358
673,3.70558,2.174499,2.904676
674,3.714703,2.16324,2.867825
675,3.772856,2.125253,2.848312
676,3.792121,2.119769,2.861231
677,3.792083,2.023124,2.778624
678,3.781113,2.053998,2.820172
679,3.723927,2.04734,2.794356
680,3.701308,1.988836,2.816368
681,3.679697,2.014962,2.802108
682,3.678284,2.069425,2.780129
683,3.708096,2.093062,2.80806
684,3.746792,2.066619,2.756154
685,3.749887,2.04384,2.728959
686,3.749128,2.047048,2.732968
687,3.722448,2.058556,2.746438
688,3.722448,2.058556,2.746438
689,3.676456,2.095652,2.733869
690,3.703509,2.161523,2.708133
691,3.703329,2.158417,2.714499
692,3.758548,2.169993,2.709061
693,3.801423,2.262136,2.775548
694,3.753314,2.273401,2.729494
695,3.785184,2.211331,2.755949
696,3.784246,2.215084,2.74001
697,3.762169,2.192806,2.694566
698,3.81122,2.206221,2.70128
699,3.769777,2.219795,2.684329
700,3.778781,2.250517,2.727643
701,3.824474,2.259348,2.802785
702,3.856982,2.230082,2.886828
703,3.817182,2.211053,2.880022
704,3.844002,2.217919,2.906085
705,3.855997,2.232751,2.93229
706,3.821463,2.220027,2.940818
707,3.808949,2.245123,2.894542
708,3.70404,2.266575,2.868469
709,3.722584,2.265301,2.860479
710,3.684155,2.321,2.848275
711,3.660541,2.339792,2.889484
712,3.675819,2.27652,2.810666
713,3.684234,2.298561,2.824824
714,3.658264,2.314638,2.845169
715,3.635291,2.297714,2.848594
716,3.640887,2.331598,2.860327
717,3.637122,2.341521,2.877124
718,3.603138,2.343576,2.856302
719,3.58997,2.332476,2.844128
720,3.540378,2.368905,2.881199
721,3.538956,2.371895,2.886681
722,3.565267,2.364382,2.972767
723,3.551442,2.353302,2.96131
724,3.57301,2.352628,3.009656
725,3.552386,2.358333,3.046385
726,3.563498,2.339274,3.032872
727,3.574074,2.296211,3.005841
728,3.567625,2.328556,3.050414
729,3.561297,2.336385,3.022583
730,3.588336,2.359735,3.023783
731,3.619716,2.396414,2.981875
732,3.618167,2.39956,2.98672
733,3.607712,2.432937,2.952723
734,3.61453,2.45692,2.974597
735,3.623613,2.456422,2.970793
736,3.640185,2.460335,2.970081
737,3.660471,2.43265,3.003103
738,3.648589,2.353847,2.994513
739,3.648589,2.353847,2.994513
740,3.620347,2.374402,3.022062
741,3.615128,2.335288,3.003189
742,3.615128,2.335288,3.003189
743,3.594646,2.355711,3.026492
744,3.600705,2.377021,3.049322
745,3.622873,2.407933,3.069325
746,3.608486,2.377007,3.015634
747,3.609517,2.384394,3.020841
748,3.587703,2.419877,3.022506
749,3.573572,2.421309,3.018026
750,3.567013,2.431688,3.034552
751,3.5866,2.411807,3.026647
752,3.553411,2.392222,3.037944
753,3.512374,2.375457,2.994886
754,3.512374,2.375457,2.994886
755,3.510387,2.378752,2.997854
756,3.506806,2.369673,2.980609
757,3.519721,2.411429,3.040019
758,3.61174,2.448768,3.059681
759,3.61062,2.457739,3.022198
760,3.619374,2.476992,3.050499
761,3.606658,2.461611,3.030766
762,3.637428,2.431648,3.014171
763,3.604268,2.441836,2.996979
764,3.609349,2.404645,3.005107
765,3.573064,2.423864,2.996399
766,3.591057,2.430812,2.955786
767,3.644955,2.402616,2.971702
768,3.665936,2.397546,2.959117
769,3.650447,2.410177,2.93916
770,3.642723,2.410029,2.958135
771,3.637882,2.414852,2.966025
772,3.637882,2.414852,2.966025
773,3.662232,2.374516,2.954619
774,3.701928,2.36707,2.937191
775,3.688731,2.360937,2.943313
776,3.734549,2.382295,2.998999
777,3.739777,2.381938,3.007376
778,3.788867,2.352597,3.027978
779,3.722366,2.398366,3.051432
780,3.695541,2.394167,3.024412
781,3.729002,2.412999,3.013878
782,3.704506,2.436876,3.053361
783,3.716891,2.418169,3.024133
784,3.716891,2.418169,3.024133
785,3.688224,2.418042,3.033144
786,3.7001,2.42718,2.995732
787,3.747174,2.39883,2.997298
788,3.765622,2.516986,3.016061
789,3.795236,2.513879,3.002026
790,3.791866,2.518008,3.009306
791,3.807828,2.485028,2.963559
792,3.797323,2.484644,2.926529
793,3.782652,2.500594,2.963481
794,3.766205,2.48776,2.949313
795,3.766205,2.48776,2.949313
796,3.735316,2.483029,2.963239
797,3.774336,2.538361,2.95361
798,3.726755,2.57576,3.032075
799,3.748219,2.580972,3.031368
800,3.786734,2.580954,3.0573
801,3.779634,2.600905,3.08845
802,3.779634,2.600905,3.08845
803,3.760494,2.61024,3.096884
804,3.738737,2.619618,3.119685
805,3.673482,2.627319,3.109541
806,3.747379,2.604459,3.078811
807,3.670064,2.608445,3.088857
808,3.642157,2.620279,3.114226
809,3.627704,2.605715,3.096542
810,3.596018,2.614719,3.108126
811,3.623564,2.6323,3.129315
812,3.63565,2.636446,3.131259
813,3.666874,2.656941,3.149787
814,3.679591,2.580319,3.104545
815,3.679591,2.580319,3.104545
816,3.679451,2.596417,3.094577
817,3.702494,2.597977,3.087838
818,3.726601,2.596572,3.088883
819,3.797592,2.54174,3.016495
820,3.863852,2.538556,2.993179
821,3.939774,2.51383,3.038201
